date,cpi_rate,gdp_value,usd_vnd_rate,xau_usd_rate,market_cap,pe_ratio,fpt_net_revenue,fpt_gross_profit,fpt_operating_profit,fpt_net_profit,fpt_stock_price,fpt_stock_volume
2007-01-01,,,16051.0,,,,,,,,,
2007-01-02,,,16056.0,,,,,,,,10.85,81170.0
2007-01-03,,,16058.0,,,,,,,,11.09,74660.0
2007-01-04,,,16040.0,,,,,,,,11.64,148510.0
2007-01-05,,,16045.0,,,,,,,,12.2,377800.0
2007-01-08,,,16050.0,,,,,,,,12.08,351470.0
2007-01-09,,,16045.0,,,,,,,,12.08,225270.0
2007-01-10,,,16055.0,,,,,,,,12.2,314250.0
2007-01-11,,,16055.0,,,,,,,,12.33,283920.0
2007-01-12,,,16055.0,,,,,,,,12.94,279710.0
2007-01-15,,,16045.0,,,,,,,,13.58,274290.0
2007-01-16,,,16055.0,,,,,,,,14.25,339760.0
2007-01-17,,,16042.0,,,,,,,,13.56,145870.0
2007-01-18,,,16055.0,,,,,,,,13.58,282430.0
2007-01-19,,,16055.0,,,,,,,,14.25,95290.0
2007-01-22,,,16066.0,,,,,,,,14.79,461630.0
2007-01-23,,,16065.0,,,,,,,,14.84,243990.0
2007-01-24,,,16062.0,,,,,,,,14.3,156420.0
2007-01-25,,,16065.0,,,,,,,,14.3,142420.0
2007-01-26,,,16040.0,,,,,,,,14.3,129240.0
2007-01-29,,,16045.0,,,,,,,,14.91,201310.0
2007-01-30,,,16045.0,,,,,,,,15.53,324420.0
2007-01-31,,,16045.0,,,,,,,,15.9,310330.0
2007-02-01,,,16045.0,,,,,,,,15.28,114910.0
2007-02-02,,,16045.0,,,,,,,,15.53,79470.0
2007-02-05,,,16003.0,,,,,,,,14.77,110440.0
2007-02-06,,,16005.0,,,,,,,,15.41,195540.0
2007-02-07,,,15985.0,,,,,,,,15.65,116470.0
2007-02-08,,,15993.0,,,,,,,,14.89,103880.0
2007-02-09,,,15982.0,,,,,,,,14.15,194380.0
2007-02-12,,,15975.0,,,,,,,,14.84,60490.0
2007-02-13,,,15982.0,,,,,,,,15.53,160600.0
2007-02-14,,,15980.0,,,,,,,,15.04,79810.0
2007-02-15,,,15976.0,,,,,,,,15.04,59720.0
2007-02-16,,,15975.0,,,,,,,,,
2007-02-19,,,15975.0,,,,,,,,,
2007-02-20,,,15975.0,,,,,,,,,
2007-02-21,,,15975.0,,,,,,,,,
2007-02-22,,,15982.0,,,,,,,,,
2007-02-23,,,15976.0,,,,,,,,,
2007-02-26,,,15982.0,,,,,,,,15.78,231310.0
2007-02-27,,,15980.0,,,,,,,,16.39,289680.0
2007-02-28,,,15996.0,,,,,,,,15.58,69560.0
2007-03-01,,,15999.0,,,,,,,,15.16,98850.0
2007-03-02,,,15996.0,,,,,,,,15.9,163420.0
2007-03-05,,,15995.0,,,,,,,,15.65,125170.0
2007-03-06,,,15998.0,,,,,,,,14.9,200880.0
2007-03-07,,,16000.0,,,,,,,,15.05,43980.0
2007-03-08,,,16005.0,,,,,,,,14.81,85390.0
2007-03-09,,,16005.0,,,,,,,,14.81,56050.0
2007-03-12,,,16010.0,,,,,,,,15.05,87310.0
2007-03-13,,,16007.0,,,,,,,,15.05,74620.0
2007-03-14,,,16009.0,,,,,,,,14.31,57450.0
2007-03-15,,,16008.0,,,,,,,,13.6,102590.0
2007-03-16,,,16024.0,,,,,,,,14.26,102100.0
2007-03-19,,,16008.0,,,,,,,,14.26,105730.0
2007-03-20,,,16015.0,,,,,,,,13.87,100430.0
2007-03-21,,,16007.0,,,,,,,,13.2,113940.0
2007-03-22,,,16005.0,,,,,,,,13.69,139830.0
2007-03-23,,,16005.0,,,,,,,,13.69,119530.0
2007-03-26,,,16005.0,,,,,,,,13.32,107630.0
2007-03-27,,,16014.0,,,,,,,,12.66,62970.0
2007-03-28,,,16019.0,,,,,,,,12.66,126200.0
2007-03-29,,,16010.0,,,,,,,,13.28,117350.0
2007-03-30,,,16009.0,,,,,,,,13.35,90460.0
2007-03-31,,,,,,,5663584718970.0,402931492406.0,162197301132.0,155046633674.0,,
2007-04-02,,,16022.0,,,,,,,,12.83,57570.0
2007-04-03,,,16015.0,,,,,,,,12.34,64900.0
2007-04-04,,,16015.0,,,,,,,,12.68,23700.0
2007-04-05,,,16026.0,,,,,,,,12.71,50520.0
2007-04-06,,,16024.0,,,,,,,,12.58,38880.0
2007-04-09,,,16027.0,,,,,,,,12.71,48570.0
2007-04-10,,,16031.0,,,,,,,,12.86,83330.0
2007-04-11,,,16033.0,,,,,,,,12.95,44950.0
2007-04-12,,,16032.0,,,,,,,,13.32,80100.0
2007-04-13,,,16034.0,,,,,,,,12.83,149170.0
2007-04-16,,,16030.0,,,,,,,,12.95,102080.0
2007-04-17,,,16036.0,,,,,,,,12.71,31000.0
2007-04-18,,,16028.0,,,,,,,,12.83,62980.0
2007-04-19,,,16037.0,,,,,,,,12.46,74850.0
2007-04-20,,,16038.0,,,,,,,,11.84,135750.0
2007-04-23,,,16037.0,,,,,,,,11.25,56560.0
2007-04-24,,,16038.0,,,,,,,,10.71,48470.0
2007-04-25,,,16032.0,,,,,,,,10.49,221550.0
2007-04-26,,,16032.0,,,,,,,,,
2007-04-27,,,16043.0,,,,,,,,,
2007-04-30,,,16043.0,,,,,,,,,
2007-05-01,,,16043.0,,,,,,,,,
2007-05-02,,,16043.0,,,,,,,,10.68,137200.0
2007-05-03,,,16051.0,,,,,,,,10.91,152480.0
2007-05-04,,,16047.0,,,,,,,,11.45,95960.0
2007-05-07,,,16051.0,,,,,,,,12.02,136260.0
2007-05-08,,,16050.0,,,,,,,,12.34,152010.0
2007-05-09,,,16037.0,,,,,,,,12.34,104100.0
2007-05-10,,,16038.0,,,,,,,,12.95,131160.0
2007-05-11,,,16036.0,,,,,,,,13.6,165950.0
2007-05-14,,,16038.0,,,,,,,,14.26,190090.0
2007-05-15,,,16035.0,,,,,,,,13.57,76860.0
2007-05-16,,,16030.0,,,,,,,,13.13,125520.0
2007-05-17,,,16038.0,,,,,,,,13.74,153220.0
2007-05-18,,,16049.0,,,,,,,,13.35,146660.0
2007-05-21,,,16058.0,,,,,,,,13.77,283500.0
2007-05-22,,,16058.0,,,,,,,,13.77,241370.0
2007-05-23,,,16058.0,,,,,,,,13.69,274270.0
2007-05-24,,,16057.0,,,,,,,,13.32,173140.0
2007-05-25,,,16057.0,,,,,,,,13.25,203300.0
2007-05-28,,,16065.0,,,,,,,,13.21,176850.0
2007-05-29,,,16067.0,,,,,,,,12.84,186180.0
2007-05-30,,,16080.0,,,,,,,,12.95,204950.0
2007-05-31,,,16084.0,,,,,,,,12.92,165090.0
2007-06-01,,,16085.0,,,,,,,,12.77,92630.0
2007-06-04,,,16085.0,,,,,,,,12.58,175240.0
2007-06-05,,,16088.0,,,,,,,,11.96,200960.0
2007-06-06,,,16089.0,,,,,,,,12.21,166220.0
2007-06-07,,,16088.0,,,,,,,,12.51,88290.0
2007-06-08,,,16098.0,,,,,,,,12.21,164370.0
2007-06-11,,,16096.0,,,,,,,,11.84,147860.0
2007-06-12,,,16100.0,,,,,,,,11.81,149160.0
2007-06-13,,,16109.0,,,,,,,,11.33,426060.0
2007-06-14,,,16115.0,,,,,,,,11.29,439470.0
2007-06-15,,,16115.0,,,,,,,,11.47,284560.0
2007-06-18,,,16116.0,,,,,,,,11.33,276180.0
2007-06-19,,,16106.0,,,,,,,,11.33,299170.0
2007-06-20,,,16115.0,,,,,,,,11.33,202860.0
2007-06-21,,,16115.0,,,,,,,,11.1,151020.0
2007-06-22,,,16115.0,,,,,,,,10.92,301720.0
2007-06-25,,,16120.0,,,,,,,,11.44,171530.0
2007-06-26,,,16111.0,,,,,,,,11.99,218550.0
2007-06-27,,,16115.0,,,,,,,,11.51,476910.0
2007-06-28,,,16125.0,,,,,,,,11.4,184710.0
2007-06-29,,,16126.0,,,,,,,,11.36,137240.0
2007-06-30,,,,,,,6070562308072.0,561245558702.0,268288470953.0,210921693967.0,,
2007-07-02,,,16125.0,,,,,,,,11.18,294210.0
2007-07-03,,,16116.0,,,,,,,,11.21,219630.0
2007-07-04,,,16127.0,,,,,,,,11.55,164890.0
2007-07-05,,,16125.0,,,,,,,,11.47,201110.0
2007-07-06,,,16123.0,,,,,,,,11.4,57070.0
2007-07-09,,,16125.0,,,,,,,,11.4,136810.0
2007-07-10,,,16131.0,,,,,,,,11.4,86160.0
2007-07-11,,,16115.0,,,,,,,,11.4,73500.0
2007-07-12,,,16120.0,,,,,,,,11.33,79290.0
2007-07-13,,,16128.0,,,,,,,,11.07,957580.0
2007-07-16,,,16125.0,,,,,,,,10.73,374810.0
2007-07-17,,,16125.0,,,,,,,,10.73,464320.0
2007-07-18,,,16115.0,,,,,,,,10.66,532830.0
2007-07-19,,,16126.0,,,,,,,,10.55,170180.0
2007-07-20,,,16132.0,,,,,,,,10.47,339690.0
2007-07-23,,,16132.0,,,,,,,,10.07,246160.0
2007-07-24,,,16125.0,,,,,,,,9.9,375620.0
2007-07-25,,,16128.0,,,,,,,,9.46,411820.0
2007-07-26,,,16130.0,,,,,,,,9.27,393930.0
2007-07-27,,,16135.0,,,,,,,,9.27,373240.0
2007-07-30,,,16145.0,,,,,,,,9.38,284820.0
2007-07-31,,,16135.0,,,,,,,,9.09,323490.0
2007-08-01,,,16140.0,,,,,,,,8.9,448440.0
2007-08-02,,,16147.0,,,,,,,,8.46,336310.0
2007-08-03,,,16156.0,,,,,,,,8.05,591930.0
2007-08-06,,,16160.0,,,,,,,,8.09,290560.0
2007-08-07,,,16160.0,,,,,,,,8.46,249130.0
2007-08-08,,,16170.0,,,,,,,,8.87,542430.0
2007-08-09,,,16170.0,,,,,,,,9.27,537810.0
2007-08-10,,,16174.0,,,,,,,,8.9,507630.0
2007-08-13,,,16192.0,,,,,,,,8.57,361290.0
2007-08-14,,,16202.0,,,,,,,,8.72,246630.0
2007-08-15,,,16220.0,,,,,,,,8.53,192850.0
2007-08-16,,,16233.0,,,,,,,,8.27,346180.0
2007-08-17,,,16245.0,,,,,,,,8.16,484890.0
2007-08-20,,,16245.0,,,,,,,,8.35,200790.0
2007-08-21,,,16240.0,,,,,,,,8.42,216400.0
2007-08-22,,,16240.0,,,,,,,,8.49,309370.0
2007-08-23,,,16235.0,,,,,,,,8.35,225450.0
2007-08-24,,,16225.0,,,,,,,,8.53,334530.0
2007-08-27,,,16235.0,,,,,,,,8.38,220710.0
2007-08-28,,,16229.0,,,,,,,,8.38,164380.0
2007-08-29,,,16230.0,,,,,,,,8.38,124920.0
2007-08-30,,,16236.0,,,,,,,,8.35,261390.0
2007-08-31,,,16235.0,,,,,,,,8.35,229880.0
2007-09-03,,,16235.0,,,,,,,,,
2007-09-04,,,16225.0,,,,,,,,8.49,176260.0
2007-09-05,,,16233.0,,,,,,,,8.35,397330.0
2007-09-06,,,16235.0,,,,,,,,8.35,128330.0
2007-09-07,,,16235.0,,,,,,,,8.35,144790.0
2007-09-10,,,16225.0,,,,,,,,8.27,147010.0
2007-09-11,,,16225.0,,,,,,,,8.27,149540.0
2007-09-12,,,16232.0,,,,,,,,8.27,165190.0
2007-09-13,,,16237.0,,,,,,,,8.27,187850.0
2007-09-14,,,16225.0,,,,,,,,8.35,216470.0
2007-09-17,,,16217.0,,,,,,,,8.31,202530.0
2007-09-18,,,16226.0,,,,,,,,8.23,141940.0
2007-09-19,,,16226.0,,,,,,,,8.27,181030.0
2007-09-20,,,16170.0,,,,,,,,8.35,199410.0
2007-09-21,,,16165.0,,,,,,,,8.46,285620.0
2007-09-24,,,16125.0,,,,,,,,8.87,309830.0
2007-09-25,,,16100.0,,,,,,,,9.27,514880.0
2007-09-26,,,16092.0,,,,,,,,9.27,507520.0
2007-09-27,,,16078.0,,,,,,,,9.64,471650.0
2007-09-28,,,16075.0,,,,,,,,10.13,537020.0
2007-10-01,,,16080.0,,,,,,,,10.61,488930.0
2007-10-02,,,16072.0,,,,,,,,10.98,882920.0
2007-10-03,,,16075.0,,,,,,,,11.17,713370.0
2007-10-04,,,16065.0,,,,,,,,10.94,401260.0
2007-10-05,,,16068.0,,,,,,,,10.42,420620.0
2007-10-08,,,16070.0,,,,,,,,10.24,358530.0
2007-10-09,,,16070.0,,,,,,,,10.72,273910.0
2007-10-10,,,16070.0,,,,,,,,10.72,227190.0
2007-10-11,,,16070.0,,,,,,,,10.5,179330.0
2007-10-12,,,16055.0,,,,,,,,10.57,144790.0
2007-10-15,,,16050.0,,,,,,,,10.46,195120.0
2007-10-16,,,16050.0,,,,,,,,10.39,257970.0
2007-10-17,,,16075.0,,,,,,,,10.54,201640.0
2007-10-18,,,16075.0,,,,,,,,10.39,176410.0
2007-10-19,,,16075.0,,,,,,,,10.27,220860.0
2007-10-22,,,16075.0,,,,,,,,10.16,285680.0
2007-10-23,,,16065.0,,,,,,,,10.12,526810.0
2007-10-24,,,16070.0,,,,,,,,10.46,273700.0
2007-10-25,,,16074.0,,,,,,,,10.35,292200.0
2007-10-26,,,16076.0,,,,,,,,10.27,175290.0
2007-10-29,,,16065.0,,,,,,,,10.12,176680.0
2007-10-30,,,16074.0,,,,,,,,10.09,254640.0
2007-10-31,,,16064.0,,,,,,,,10.16,197030.0
2007-11-01,,,16065.0,,,,,,,,10.09,232680.0
2007-11-02,,,16060.0,,,,,,,,9.86,244060.0
2007-11-05,,,16070.0,,,,,,,,9.6,345680.0
2007-11-06,,,16062.0,,,,,,,,9.23,361210.0
2007-11-07,,,16063.0,,,,,,,,9.12,355200.0
2007-11-08,,,16063.0,,,,,,,,9.23,129370.0
2007-11-09,,,16062.0,,,,,,,,9.38,334340.0
2007-11-12,,,16054.0,,,,,,,,9.38,258730.0
2007-11-13,,,16055.0,,,,,,,,8.97,207890.0
2007-11-14,,,16055.0,,,,,,,,9.38,264240.0
2007-11-15,,,16055.0,,,,,,,,9.19,147180.0
2007-11-16,,,16060.0,,,,,,,,9.3,157050.0
2007-11-19,,,16050.0,,,,,,,,9.3,145600.0
2007-11-20,,,16050.0,,,,,,,,9.19,255770.0
2007-11-21,,,16050.0,,,,,,,,8.97,260450.0
2007-11-22,,,16050.0,,,,,,,,9.19,158550.0
2007-11-23,,,16044.0,,,,,,,,9.23,126520.0
2007-11-26,,,16035.0,,,,,,,,9.23,171730.0
2007-11-27,,,16030.0,,,,,,,,9.08,164250.0
2007-11-28,,,16022.0,,,,,,,,9.0,140410.0
2007-11-29,,,16045.0,,,,,,,,8.93,128960.0
2007-11-30,,,16035.0,,,,,,,,8.89,149250.0
2007-12-03,,,16035.0,,,,,,,,8.93,187600.0
2007-12-04,,,16035.0,,,,,,,,8.82,334400.0
2007-12-05,,,16030.0,,,,,,,,8.67,257280.0
2007-12-06,,,16030.0,,,,,,,,8.59,350710.0
2007-12-07,,,16030.0,,,,,,,,8.67,203800.0
2007-12-10,,,16030.0,,,,,,,,8.52,301700.0
2007-12-11,,,16030.0,,,,,,,,8.44,327840.0
2007-12-12,,,16020.0,,,,,,,,8.48,329220.0
2007-12-13,,,16015.0,,,,,,,,8.37,291570.0
2007-12-14,,,16035.0,,,,,,,,8.29,204820.0
2007-12-17,,,16030.0,,,,,,,,8.26,203240.0
2007-12-18,,,16030.0,,,,,,,,8.37,264940.0
2007-12-19,,,16033.0,,,,,,,,8.59,353490.0
2007-12-20,,,16035.0,,,,,,,,8.41,236310.0
2007-12-21,,,16030.0,,,,,,,,8.41,168200.0
2007-12-24,,,16045.0,,,,,,,,8.33,123130.0
2007-12-25,,,16030.0,,,,,,,,8.29,121320.0
2007-12-26,,,16010.0,,,,,,,,8.33,211500.0
2007-12-27,,,16015.0,,,,,,,,8.29,227980.0
2007-12-28,,,16015.0,,,,,,,,8.33,172550.0
2007-12-31,,,16018.0,,,,,,,,,
2008-01-01,,,16018.0,,,,,,,,,
2008-01-02,,,15985.0,,,,,,,,8.18,113410.0
2008-01-03,,,15985.0,,,,,,,,8.03,211160.0
2008-01-04,,,15980.0,,,,,,,,7.92,180890.0
2008-01-07,,,15975.0,,,,,,,,7.7,232200.0
2008-01-08,,,15978.0,,,,,,,,7.77,214660.0
2008-01-09,,,15968.0,,,,,,,,7.55,159580.0
2008-01-10,,,15975.0,,,,,,,,7.17,401090.0
2008-01-11,,,15975.0,,,,,,,,7.36,188290.0
2008-01-14,,,15980.0,,,,,,,,7.21,239760.0
2008-01-15,,,15970.0,,,,,,,,7.06,337320.0
2008-01-16,,,15968.0,,,,,,,,7.4,331740.0
2008-01-17,,,15975.0,,,,,,,,7.43,387040.0
2008-01-18,,,15973.0,,,,,,,,7.55,152330.0
2008-01-21,,,15980.0,,,,,,,,7.17,501440.0
2008-01-22,,,15981.0,,,,,,,,6.84,202800.0
2008-01-23,,,15980.0,,,,,,,,6.5,92540.0
2008-01-24,,,15970.0,,,,,,,,6.35,430040.0
2008-01-25,,,15960.0,,,,,,,,6.65,292790.0
2008-01-28,,,15970.0,,,,,,,,6.8,190060.0
2008-01-29,,,15963.0,,,,,,,,7.14,213390.0
2008-01-30,,,15970.0,,,,,,,,7.47,352990.0
2008-01-31,,,15965.0,,,,,,,,7.36,225620.0
2008-02-01,,,15965.0,,,,,,,,7.4,204640.0
2008-02-04,,,15955.0,,,,,,,,,
2008-02-05,,,15955.0,,,,,,,,,
2008-02-06,,,15955.0,,,,,,,,,
2008-02-07,,,15955.0,,,,,,,,,
2008-02-08,,,15955.0,,,,,,,,,
2008-02-11,,,15955.0,,,,,,,,,
2008-02-12,,,15955.0,,,,,,,,7.21,76750.0
2008-02-13,,,15955.0,,,,,,,,6.87,206500.0
2008-02-14,,,15945.0,,,,,,,,6.91,173150.0
2008-02-15,,,15945.0,,,,,,,,6.87,90890.0
2008-02-18,,,15946.0,,,,,,,,6.58,262900.0
2008-02-19,,,15942.0,,,,,,,,6.54,242480.0
2008-02-20,,,15945.0,,,,,,,,6.24,312060.0
2008-02-21,,,15935.0,,,,,,,,5.94,187680.0
2008-02-22,,,15935.0,,,,,,,,5.68,287230.0
2008-02-25,,,15935.0,,,,,,,,5.94,301820.0
2008-02-26,,,15935.0,,,,,,,,5.68,304670.0
2008-02-27,,,15935.0,,,,,,,,5.64,156900.0
2008-02-28,,,15932.0,,,,,,,,5.53,123600.0
2008-02-29,,,15930.0,,,,,,,,5.27,216820.0
2008-03-03,,,15926.0,,,,,,,,5.01,190060.0
2008-03-04,,,15922.0,,,,,,,,4.78,134790.0
2008-03-05,,,15917.0,,,,,,,,4.56,260000.0
2008-03-06,,,15914.0,,,,,,,,4.78,150750.0
2008-03-07,,,15910.0,,,,,,,,5.01,66860.0
2008-03-10,,,15865.0,,,,,,,,5.23,749480.0
2008-03-11,,,15862.0,,,,,,,,5.01,438330.0
2008-03-12,,,15860.0,,,,,,,,5.12,326740.0
2008-03-13,,,15861.0,,,,,,,,5.12,97870.0
2008-03-14,,,15858.0,,,,,,,,5.12,229600.0
2008-03-17,,,15860.0,,,,,,,,4.89,118510.0
2008-03-18,,,15855.0,,,,,,,,4.67,53240.0
2008-03-19,,,15845.0,,,,,,,,4.45,414330.0
2008-03-20,,,15830.0,,,,,,,,4.26,297440.0
2008-03-21,,,15820.0,,,,,,,,4.07,225440.0
2008-03-24,,,15815.0,,,,,,,,3.89,61590.0
2008-03-25,,,15815.0,,,,,,,,3.7,78260.0
2008-03-26,,,15980.0,,,,,,,,3.53,491820.0
2008-03-27,,,16100.0,,,,,,,,3.55,564730.0
2008-03-28,,,16110.0,,,,,,,,3.57,360310.0
2008-03-31,,,16100.0,,,,,,,,3.59,281820.0
2008-04-01,,,16110.0,,,,,,,,3.61,80650.0
2008-04-02,,,16115.0,,,,,,,,3.62,1820.0
2008-04-03,,,16118.0,,,,,,,,3.64,7660.0
2008-04-04,,,16110.0,,,,,,,,3.66,19260.0
2008-04-07,,,16118.0,,,,,,,,3.72,44420.0
2008-04-08,,,16100.0,,,,,,,,3.68,658080.0
2008-04-09,,,16110.0,,,,,,,,3.64,491500.0
2008-04-10,,,16115.0,,,,,,,,3.59,100200.0
2008-04-11,,,16115.0,,,,,,,,3.53,75550.0
2008-04-14,,,16112.0,,,,,,,,,
2008-04-15,,,16112.0,,,,,,,,,
2008-04-16,,,16116.0,,,,,,,,3.47,89940.0
2008-04-17,,,16110.0,,,,,,,,3.51,502070.0
2008-04-18,,,16110.0,,,,,,,,3.46,279560.0
2008-04-21,,,16110.0,,,,,,,,3.4,234320.0
2008-04-22,,,16110.0,,,,,,,,3.34,53530.0
2008-04-23,,,16110.0,,,,,,,,3.29,8870.0
2008-04-24,,,16113.0,,,,,,,,3.23,53300.0
2008-04-25,,,16116.0,,,,,,,,3.17,43420.0
2008-04-28,,,16120.0,,,,,,,,3.12,458890.0
2008-04-29,,,16117.0,,,,,,,,3.06,335710.0
2008-04-30,,,16117.0,,,,,,,,,
2008-05-01,,,16117.0,,,,,,,,,
2008-05-02,,,16128.0,,,,,,,,,
2008-05-05,,,16127.0,,,,,,,,3.0,123490.0
2008-05-06,,,16144.0,,,,,,,,2.95,69790.0
2008-05-07,,,16145.0,,,,,,,,2.89,82390.0
2008-05-08,,,16140.0,,,,,,,,2.83,108670.0
2008-05-09,,,16141.0,,,,,,,,2.78,31710.0
2008-05-12,,,16145.0,,,,,,,,2.74,45450.0
2008-05-13,,,16156.0,,,,,,,,2.7,8790.0
2008-05-14,,,16155.0,,,,,,,,2.66,8580.0
2008-05-15,,,16153.0,,,,,,,,2.62,7980.0
2008-05-16,,,16158.0,,,,,,,,2.59,65920.0
2008-05-19,,,16170.0,,,,,,,,2.55,73740.0
2008-05-20,,,16172.0,,,,,,,,2.51,13570.0
2008-05-21,,,16179.0,,,,,,,,2.47,91850.0
2008-05-22,,,16185.0,,,,,,,,2.44,3320.0
2008-05-23,,,16194.0,,,,,,,,2.4,42540.0
2008-05-26,,,16210.0,,,,,,,,2.36,8560.0
2008-05-27,,,16219.0,,,,,,,,,
2008-05-28,,,16216.0,,,,,,,,,
2008-05-29,,,16236.0,,,,,,,,,
2008-05-30,,,16245.0,,,,,,,,2.32,20370.0
2008-06-02,,,16245.0,,,,,,,,2.29,7300.0
2008-06-03,,,16250.0,,,,,,,,2.25,10280.0
2008-06-04,,,16265.0,,,,,,,,2.21,3870.0
2008-06-05,,,16275.0,,,,,,,,2.17,2430.0
2008-06-06,,,16283.0,,,,,,,,2.13,6460.0
2008-06-09,,,16280.0,,,,,,,,2.1,22830.0
2008-06-10,,,16290.0,,,,,,,,2.06,5040.0
2008-06-11,,,16621.0,,,,,,,,2.02,12340.0
2008-06-12,,,16613.0,,,,,,,,1.98,195590.0
2008-06-13,,,16601.0,,,,,,,,1.95,409120.0
2008-06-16,,,16613.0,,,,,,,,1.98,639380.0
2008-06-17,,,16619.0,,,,,,,,2.02,227950.0
2008-06-18,,,16609.0,,,,,,,,1.98,645410.0
2008-06-19,,,16615.0,,,,,,,,1.93,85410.0
2008-06-20,,,16607.0,,,,,,,,1.87,96710.0
2008-06-23,,,16605.0,,,,,,,,1.82,409550.0
2008-06-24,,,16606.0,,,,,,,,1.87,264130.0
2008-06-25,,,16608.0,,,,,,,,1.91,282020.0
2008-06-26,,,16611.0,,,,,,,,1.87,171900.0
2008-06-27,,,16844.0,,,,,,,,1.89,147910.0
2008-06-30,,,16840.0,,,,,,,,1.89,266050.0
2008-07-01,,,16842.0,,,,,,,,1.95,154180.0
2008-07-02,,,16839.0,,,,,,,,2.0,422440.0
2008-07-03,,,16843.0,,,,,,,,2.06,41650.0
2008-07-04,,,16845.0,,,,,,,,2.12,114780.0
2008-07-07,,,16845.0,,,,,,,,2.06,638990.0
2008-07-08,,,16848.0,,,,,,,,2.12,476680.0
2008-07-09,,,16849.0,,,,,,,,2.17,321480.0
2008-07-10,,,16843.0,,,,,,,,2.23,174910.0
2008-07-11,,,16840.0,,,,,,,,2.29,165300.0
2008-07-14,,,16835.0,,,,,,,,2.34,102180.0
2008-07-15,,,16830.0,,,,,,,,2.4,61500.0
2008-07-16,,,16820.0,,,,,,,,2.45,723350.0
2008-07-17,,,16820.0,,,,,,,,2.51,93730.0
2008-07-18,,,16750.0,,,,,,,,2.57,651860.0
2008-07-21,,,16610.0,,,,,,,,2.49,713850.0
2008-07-22,,,16750.0,,,,,,,,2.44,165620.0
2008-07-23,,,16700.0,,,,,,,,2.38,118350.0
2008-07-24,,,16780.0,,,,,,,,2.32,1124720.0
2008-07-25,,,16750.0,,,,,,,,2.34,290860.0
2008-07-28,,,16750.0,,,,,,,,2.4,46620.0
2008-07-29,,,16770.0,,,,,,,,2.46,72740.0
2008-07-30,,,16740.0,,,,,,,,2.51,610540.0
2008-07-31,,,16730.0,,,,,,,,2.57,595720.0
2008-08-01,,,16740.0,,,,,,,,2.65,272140.0
2008-08-04,,,16740.0,,,,,,,,2.57,461730.0
2008-08-05,,,16710.0,,,,,,,,2.5,216280.0
2008-08-06,,,16680.0,,,,,,,,2.55,280690.0
2008-08-07,,,16600.0,,,,,,,,2.61,283230.0
2008-08-08,,,16540.0,,,,,,,,2.69,600830.0
2008-08-11,,,16440.0,,,,,,,,2.76,51350.0
2008-08-12,,,16580.0,,,,,,,,2.84,118650.0
2008-08-13,,,16625.0,,,,,,,,2.92,221080.0
2008-08-14,,,16600.0,,,,,,,,2.99,36200.0
2008-08-15,,,16600.0,,,,,,,,3.07,16710.0
2008-08-18,,,16680.0,,,,,,,,3.22,382720.0
2008-08-19,,,16680.0,,,,,,,,3.38,142630.0
2008-08-20,,,16650.0,,,,,,,,3.53,871030.0
2008-08-21,,,16600.0,,,,,,,,3.7,231990.0
2008-08-22,,,16590.0,,,,,,,,3.88,87220.0
2008-08-25,,,16650.0,,,,,,,,4.07,48110.0
2008-08-26,,,16620.0,,,,,,,,4.26,11570.0
2008-08-27,,,16605.0,,,,,,,,4.45,51750.0
2008-08-28,,,16570.0,,,,,,,,4.64,1988360.0
2008-08-29,,,16530.0,,,,,,,,4.64,844880.0
2008-09-01,,,16550.0,,,,,,,,,
2008-09-02,,,16490.0,,,,,,,,,
2008-09-03,,,16590.0,,,,,,,,4.88,363820.0
2008-09-04,,,16580.0,,,,,,,,5.11,788590.0
2008-09-05,,,16580.0,,,,,,,,4.88,581910.0
2008-09-08,,,16600.0,,,,,,,,4.64,91770.0
2008-09-09,,,16600.0,,,,,,,,4.41,550610.0
2008-09-10,,,16580.0,,,,,,,,4.22,245500.0
2008-09-11,,,16580.0,,,,,,,,4.03,125420.0
2008-09-12,,,16580.0,,,,,,,,3.84,99390.0
2008-09-15,,,16580.0,,,,,,,,3.67,845560.0
2008-09-16,,,16590.0,,,,,,,,3.49,338380.0
2008-09-17,,,16610.0,,,,,,,,3.32,71390.0
2008-09-18,,,16670.0,,,,,,,,3.17,144600.0
2008-09-19,,,16730.0,,,,,,,,3.32,757290.0
2008-09-22,,,16730.0,,,,,,,,3.47,326690.0
2008-09-23,,,16660.0,,,,,,,,3.61,1258580.0
2008-09-24,,,16600.0,,,,,,,,3.47,278850.0
2008-09-25,,,16610.0,,,,,,,,3.65,502610.0
2008-09-26,,,16590.0,,,,,,,,3.82,545710.0
2008-09-29,,,16590.0,,,,,,,,3.69,252860.0
2008-09-30,,,16595.0,,,,,,,,3.51,15530.0
2008-10-01,,,16590.0,,,,,,,,3.57,417070.0
2008-10-02,,,16590.0,,,,,,,,3.65,250480.0
2008-10-03,,,16590.0,,,,,,,,3.51,212730.0
2008-10-06,,,16590.0,,,,,,,,3.34,385060.0
2008-10-07,,,16610.0,,,,,,,,3.19,138250.0
2008-10-08,,,16642.0,,,,,,,,3.03,181880.0
2008-10-09,,,16600.0,,,,,,,,2.9,808160.0
2008-10-10,,,16590.0,,,,,,,,2.76,221730.0
2008-10-13,,,16590.0,,,,,,,,2.63,445480.0
2008-10-14,,,16580.0,,,,,,,,2.74,42650.0
