date,cpi_rate,xau_usd_rate_log_return,pe_ratio_log_return,fpt_stock_price,gdp_value,fpt_stock_price_log_return,cpi_rate_log_return,usd_vnd_rate_log_return,fpt_stock_volume_log_return
2021-06-01,0.0289999999999999,0.27988763478944895,-0.0200945659958286,44.2,346615738537.8,1.8658273827807201,0.018769623192630033,0.16391486734516356,0.15507703619284635
2021-06-02,0.0289999999999999,-0.537213998518905,-0.0200945659958286,43.39,346615738537.8,-1.1288189661407035,0.018769623192630033,-0.4360191563387172,-0.283329371524907
2021-06-03,0.0289999999999999,-0.039120368920007996,17.98384356096393,43.24,346615738537.8,-0.25667534752014326,0.018769623192630033,0.08215681669876462,0.08742801766592301
2021-06-04,0.0289999999999999,-0.8996810717100706,-0.0200945659958286,42.98,346615738537.8,-0.4056662136467482,0.018769623192630033,0.027589934997528882,0.3700775076447585
2021-06-07,0.0289999999999999,0.1643157658524544,-0.0200945659958286,41.97,346615738537.8,-1.4353775432421982,0.018769623192630033,-0.08149531984120548,-0.0637742847023005
2021-06-08,0.0289999999999999,0.14705689672782893,-0.0200945659958286,41.0,346615738537.8,-1.4123565616651776,0.018769623192630033,-1.2143127483675815,-0.13335242770309777
2021-06-09,0.0289999999999999,-0.3563949503801038,-0.0200945659958286,41.46,346615738537.8,0.5915229962834913,0.018769623192630033,-0.10887003327922203,0.04940297509288915
2021-06-10,0.0289999999999999,-0.030221008223781366,-0.0200945659958286,41.56,346615738537.8,0.08399912240280347,0.018769623192630033,-0.20452352181718672,-0.9970930752356483
2021-06-11,0.0289999999999999,0.12657453971324806,-0.0200945659958286,42.37,346615738537.8,1.0640850264677515,0.018769623192630033,-1.148388004056491,0.12773094989439665
2021-06-14,0.0289999999999999,-1.6438171487048765,-0.0200945659958286,42.53,346615738537.8,0.16290599320848959,0.018769623192630033,-0.3554538677846614,0.15546995559865362
2021-06-15,0.0289999999999999,-0.6125943515459932,-0.0200945659958286,42.22,346615738537.8,-0.4801917007996201,0.018769623192630033,0.0005547467915934222,-0.7486373302128235
2021-06-16,0.0289999999999999,-0.5324197838562982,-0.0200945659958286,42.17,346615738537.8,-0.12451275977406549,0.018769623192630033,-0.12270018921138674,0.6707122540479036
2021-06-17,0.0289999999999999,-2.438507175708348,-0.0200945659958286,41.92,346615738537.8,-0.4007305616705325,0.018769623192630033,0.3428280525278176,-0.20284376793206824
2021-06-18,0.0289999999999999,-1.9249830874135363,-0.0200945659958286,42.53,346615738537.8,0.7823744867919422,0.018769623192630033,1.2310534171984229,-0.5947340318961276
2021-06-21,0.0289999999999999,-0.7660540132116916,-0.0200945659958286,43.44,346615738537.8,1.172492079169034,0.018769623192630033,0.9011933371839883,1.729480086512784
2021-06-22,0.0289999999999999,0.16964886084565511,-0.0200945659958286,43.34,346615738537.8,-0.18947368513571597,0.018769623192630033,-0.6682556370854286,-1.6417837959307489
2021-06-23,0.0289999999999999,0.24103790050114263,-0.0200945659958286,43.08,346615738537.8,-0.404856439997943,0.018769623192630033,-0.04057324868564974,-0.2016751302629841
2021-06-24,0.0289999999999999,-0.5104775484723577,-0.0200945659958286,42.98,346615738537.8,-0.19059232612122512,0.018769623192630033,0.0003787211982122791,0.07021001705978547
2021-06-25,0.0289999999999999,0.06171035551263124,-0.0200945659958286,43.24,346615738537.8,0.29413594592061026,0.018769623192630033,0.5461020918611074,-0.20627748025186696
2021-06-28,0.0289999999999999,-0.3842848058386716,-0.0200945659958286,43.49,346615738537.8,0.2786997306644462,0.018769623192630033,-0.7910698073248182,0.43658196164673496
2021-06-29,0.0241,-0.5154147588862993,-0.0200945659958286,44.96,346615738537.8,1.8728169350649226,-2.6511441269784783,0.08229303554010187,2.0058654868248817
2021-06-30,0.0241,-0.3742686149437925,-0.0200945659958286,44.66,346615738537.8,-0.4441806532980385,0.018769623192630033,-0.10882850781395159,-2.25865130349111
2021-07-01,0.0241,0.48235328181764503,-0.0200945659958286,45.11,346615738537.8,0.5258873180228144,0.018769623192630033,-0.13613920764975926,0.05713366646583339
2021-07-02,0.0241,0.7424211469531778,-0.0200945659958286,46.64,346615738537.8,1.879338622017381,0.018769623192630033,-0.05422489330786966,1.704342806924333
2021-07-05,0.0241,-0.05409322996071275,-0.0200945659958286,47.04,346615738537.8,0.4396786517744173,0.018769623192630033,-0.42297143344806787,-0.5795139287405875
2021-07-06,0.0241,1.2149268011497696,-0.0200945659958286,44.15,346615738537.8,-3.734298732943392,0.018769623192630033,0.06871465125972646,-0.22225612483074442
2021-07-07,0.0241,-0.4133821500900086,-0.0200945659958286,45.93,346615738537.8,2.2373549442445544,0.018769623192630033,-0.013250386543061307,1.2830655065364844
2021-07-08,0.0241,0.48582831512498437,-0.0200945659958286,45.57,346615738537.8,-0.5122877364433773,0.018769623192630033,0.34172439710425945,-1.5095388674439878
2021-07-09,0.0241,-0.46367049573118246,-0.0200945659958286,45.52,346615738537.8,-0.11945612139665225,0.018769623192630033,-0.06787416700273831,0.4436748720777624
2021-07-12,0.0241,-0.18229909041708228,-0.0200945659958286,43.69,346615738537.8,-2.436314079342253,0.018769623192630033,-0.3136174091288052,1.7197202166068897
2021-07-13,0.0241,0.3488735085528121,-0.0200945659958286,44.15,346615738537.8,0.5518773236223834,0.018769623192630033,0.1369168089680615,-2.326084324282363
2021-07-14,0.0241,0.7580611426170331,-0.0200945659958286,43.24,346615738537.8,-1.264062942207103,0.018769623192630033,-0.2726772972724704,0.1987239975811465
2021-07-15,0.0241,0.1638735113339061,-0.0200945659958286,43.34,346615738537.8,0.07825228474628199,0.018769623192630033,-0.08153678136095828,0.2231946089731489
2021-07-16,0.0241,-0.18878431003394402,-0.0200945659958286,44.05,346615738537.8,0.8869593838149613,0.018769623192630033,-0.14982584560350307,-0.3601877094177908
2021-07-19,0.0241,-1.022731392451789,-0.0200945659958286,42.98,346615738537.8,-1.4824081499341295,0.018769623192630033,0.24618630636066066,0.7510979961127819
2021-07-20,0.0241,0.4277958038756793,-0.0200945659958286,44.05,346615738537.8,1.3708778822079914,0.018769623192630033,-0.02692190047555859,-0.5281949927089007
2021-07-21,0.0241,-0.8049601091183408,-0.0200945659958286,43.95,346615738537.8,-0.1876199967951589,0.018769623192630033,-0.04057384149538817,0.5712457663231053
2021-07-22,0.0241,-0.44438798486001263,-0.0200945659958286,45.37,346615738537.8,1.7890585230854152,0.018769623192630033,-0.16344160767233185,0.5714686693605521
2021-07-23,0.0241,0.07200271759898771,-0.0200945659958286,45.93,346615738537.8,0.6559420222848128,0.018769623192630033,-0.05422489330786966,0.8643815238436275
2021-07-26,0.0241,0.018927542722996005,-0.0200945659958286,47.55,346615738537.8,1.9552643131911718,0.018769623192630033,-0.12249497522829482,-0.3295033911584923
2021-07-27,0.0241,-0.49002962641509623,-0.0200945659958286,47.3,346615738537.8,-0.361596705115735,0.018769623192630033,-0.05422489330786966,-0.298797844118482
2021-07-28,0.0241,0.2083217821584647,-0.0200945659958286,46.69,346615738537.8,-0.8088309253869802,0.018769623192630033,-0.05422489330786966,-0.8390486975350441
2021-07-29,0.0264,1.4310740059828964,-0.0200945659958286,47.4,346615738537.8,0.8198268166503337,1.3336776916450364,-0.12250238904067169,0.21183831096311345
2021-07-30,0.0264,-0.164932270625451,-0.0200945659958286,47.7,346615738537.8,0.31026834982608886,0.018769623192630033,-0.8057671188634883,0.4071341424415885
2021-08-02,0.0264,-0.8310227949893274,-0.0200945659958286,48.51,346615738537.8,0.9211429478904685,0.018769623192630033,-0.9024964622892477,-0.1213679716220602
2021-08-03,0.0264,-0.38317553353730616,-0.0200945659958286,48.62,346615738537.8,0.07564175066854435,0.018769623192630033,0.5889246080048794,-0.3562273793678985
2021-08-04,0.0264,1.0249374441094559,-0.0200945659958286,48.51,346615738537.8,-0.1871720183946823,0.018769623192630033,-0.820605769504217,-0.5153011230501117
2021-08-05,0.0264,-1.1537521096244856,-0.0200945659958286,49.02,346615738537.8,0.5509915194395291,0.018769623192630033,-0.19117697706641318,-0.26412712654442344
2021-08-06,0.0264,-0.7610514308571006,-0.0200945659958286,49.02,346615738537.8,-0.055765133863068986,0.018769623192630033,0.0827271904506739,0.6546388793336122
2021-08-09,0.0264,-2.7444730068063925,-0.0200945659958286,49.48,346615738537.8,0.4861152069400693,0.018769623192630033,0.192213707914563,-0.3173516441732618
2021-08-10,0.0264,-1.8409326651285645,-0.0200945659958286,49.63,346615738537.8,0.11984628480727823,0.018769623192630033,-0.684204528808725,-0.1911310249872069
2021-08-11,0.0264,1.0205433669674835,-0.0200945659958286,48.77,346615738537.8,-1.0698937739469492,0.018769623192630033,0.2745388871596612,1.2402925839395738
2021-08-12,0.0264,0.1956283470082764,-0.0200945659958286,47.6,346615738537.8,-1.4645477333472956,0.018769623192630033,-3.074347079084415,1.1213223278441593
2021-08-13,0.0264,1.392254049193716,-0.0200945659958286,48.21,346615738537.8,0.6829950826811575,0.018769623192630033,-0.3983403410289616,-1.7499061174339903
2021-08-16,0.0264,0.5222199882360927,-0.0200945659958286,48.52,346615738537.8,0.3160958634656144,0.018769623192630033,0.3174116556772396,-1.332295632205243
2021-08-17,0.0264,0.3401024305801878,-0.0200945659958286,48.11,346615738537.8,-0.5480915289538986,0.018769623192630033,-0.20560586012710882,0.7945468396907199
2021-08-18,0.0264,-0.1694756633923071,-0.0200945659958286,48.21,346615738537.8,0.06470026389907717,0.018769623192630033,-0.09551693803696075,-0.7540614832488445
2021-08-19,0.0264,-0.1887003391895966,-0.0200945659958286,48.47,346615738537.8,0.2562792639636015,0.018769623192630033,-0.0955196500684997,0.6868615364055911
2021-08-20,0.0264,-0.31842368606017374,-0.0200945659958286,47.59,346615738537.8,-1.1187592880871255,0.018769623192630033,-0.15058987454204711,0.968750884397771
2021-08-23,0.0264,1.1163768846013458,-0.0200945659958286,46.67,346615738537.8,-1.1883032307339843,0.018769623192630033,-0.09552869274984112,-0.4920099150307106
2021-08-24,0.0264,0.13032802840475063,-0.0200945659958286,47.13,346615738537.8,0.5132674186905177,0.018769623192630033,-0.026688725527222193,-0.22972155864837385
2021-08-25,0.0264,-0.49638318185691405,-0.0200945659958286,47.13,346615738537.8,-0.055765133863068986,0.018769623192630033,-0.15060675716945432,-1.7244393413540093
2021-08-26,0.0264,-0.39915291680474363,-0.0200945659958286,46.88,346615738537.8,-0.364329390209398,0.018769623192630033,-0.3572355459426582,0.5542238189838751
2021-08-27,0.0264,1.285729540364723,-0.0200945659958286,47.18,346615738537.8,0.31431552599641815,0.018769623192630033,-0.7296375581043527,0.15260238220064337
2021-08-29,0.0282,-0.07320925992787426,-0.0200945659958286,47.18,346615738537.8,-0.055765133863068986,0.9702408208150982,-0.05422489330786966,-0.0035205897687333254
2021-08-30,0.0282,0.18672025731282627,-0.0200945659958286,47.29,346615738537.8,0.07934178903490365,0.018769623192630033,0.11124938829263559,-0.49683640452623196
2021-08-31,0.0282,-0.32988613252746246,-0.0200945659958286,47.39,346615738537.8,0.06678690730852745,0.018769623192630033,-0.4679922834242057,0.550477228639261
2021-09-01,0.0282,-0.022479574019132968,-0.0200945659958286,47.39,346615738537.8,-0.055765133863068986,0.018769623192630033,0.20785940218884055,-0.7637681967589071
2021-09-02,0.0282,-0.2476023248826633,-0.0200945659958286,47.39,346615738537.8,-0.055765133863068986,0.018769623192630033,-1.0203392820318014,-0.0035205897687333254
2021-09-03,0.0282,1.0299758997702557,-0.0200945659958286,47.39,346615738537.8,-0.055765133863068986,0.018769623192630033,-0.05422489330786966,-0.0035205897687333254
2021-09-06,0.0282,-0.32832162199248016,-0.0200945659958286,48.67,346615738537.8,1.490456445169077,0.018769623192630033,0.5394212254733003,1.7319035202151387
2021-09-07,0.0282,-0.2809341909266767,-0.0200945659958286,47.95,346615738537.8,-0.9204386139000623,0.018769623192630033,0.1803178920765444,-0.6474758442561144
2021-09-08,0.0282,-1.6898139827808574,-0.0200945659958286,47.75,346615738537.8,-0.29825708445966304,0.018769623192630033,-0.633842559659268,-0.9464203649017009
2021-09-09,0.0282,-0.16582518146664144,-0.0200945659958286,47.8,346615738537.8,0.00495294045726692,0.018769623192630033,-0.09564660901253573,-0.09108141319606662
2021-09-10,0.0282,0.121134936042748,-0.0200945659958286,47.95,346615738537.8,0.1260087424131892,0.018769623192630033,-0.06803273832337095,0.06440324504441744
2021-09-13,0.0282,-0.43391853899963845,-0.0200945659958286,47.7,346615738537.8,-0.35903877123197503,0.018769623192630033,-0.040417048292368356,0.2148510096108248
2021-09-14,0.0282,0.604593143450753,-0.0200945659958286,48.11,346615738537.8,0.4407749398805256,0.018769623192630033,-0.08184088658503512,0.9412277945508497
2021-09-15,0.0282,-0.18383329083000507,-0.0200945659958286,48.26,346615738537.8,0.12483929148542074,0.018769623192630033,-0.0680333448279821,-0.8346478999237084
2021-09-16,0.0282,-0.768773451734883,-0.0200945659958286,48.57,346615738537.8,0.31571182593637515,0.018769623192630033,-0.08184270618039895,0.2660603572763851
2021-09-17,0.0282,-1.965015624104603,-0.0200945659958286,49.08,346615738537.8,0.5502458755759262,0.018769623192630033,0.1528791389253722,1.1307600467427512
2021-09-19,0.0282,-0.07320925992787426,6.47645764519893,49.08,346615738537.8,-0.055765133863068986,0.018769623192630033,-0.05422489330786966,-0.0035205897687333254
2021-09-20,0.0282,-0.13413669121829547,-0.0200945659958286,48.41,346615738537.8,-0.8532091558196891,0.018769623192630033,0.20800898547583377,-0.5738725356513081
2021-09-21,0.0282,0.9111697769335931,-0.0200945659958286,47.95,346615738537.8,-0.6096799428680663,0.018769623192630033,-0.0818233095196932,0.13232617005010666
2021-09-22,0.0282,0.2875422102615622,-0.0200945659958286,47.8,346615738537.8,-0.23753901013932716,0.018769623192630033,-0.08182452101334363,-0.5956867094981934
2021-09-23,0.0282,-0.7978137171251134,-0.0200945659958286,47.75,346615738537.8,-0.11648320818340488,0.018769623192630033,-0.2612607281742755,-0.7798834538700256
2021-09-24,0.0282,-1.3134924207376648,-0.0200945659958286,47.54,346615738537.8,-0.31147725086492367,0.018769623192630033,0.0009913289893569955,0.07643733829135421
2021-09-27,0.0282,0.14269748929483192,-0.0200945659958286,47.23,346615738537.8,-0.4353168846076729,0.018769623192630033,-0.0818323983103822,0.13100184558271877
2021-09-28,0.0282,-0.5101385915090223,-0.0200945659958286,47.7,346615738537.8,0.5187170471110777,0.018769623192630033,0.2631882489235178,-0.21904251873864133
2021-09-29,0.0206,-0.6607875155170599,-0.0200945659958286,47.8,346615738537.8,0.0657346272295789,-4.511257128099818,-0.5096937470501659,-0.3530068861634291
2021-09-30,0.0206,1.1688242346032718,-0.0200945659958286,47.7,346615738537.8,-0.17726489495571687,0.018769623192630033,-0.05422489330786966,-0.34865874988625234
2021-10-01,0.0206,-0.0819294570451178,-0.0200945659958286,47.64,346615738537.8,-0.12878731432466325,0.018769623192630033,-0.15088193132491673,0.11474741825917378
2021-10-04,0.0206,0.3727085395882169,-0.0200945659958286,48.52,346615738537.8,1.0061235154329493,0.018769623192630033,-0.06803425468597417,1.591972081850702
2021-10-05,0.0206,-0.07521413657068755,-0.0200945659958286,48.41,346615738537.8,-0.18744315632358968,0.018769623192630033,-0.06803455799803147,-1.0236989018056737
2021-10-06,0.0206,-0.4245867092606239,-0.0200945659958286,48.41,346615738537.8,-0.055765133863068986,0.018769623192630033,1.0771614890253425,0.24657485742640675
2021-10-07,0.0206,0.03867541066747879,-0.0200945659958286,48.36,346615738537.8,-0.1157177223516454,0.018769623192630033,-1.1303744367002861,-0.1039845975919994
2021-10-08,0.0206,0.870574753411898,-0.0200945659958286,50.72,346615738537.8,2.708545182846882,0.018769623192630033,-0.08184270618039895,3.550175752491514
2021-10-11,0.0206,-1.4255152660126684,-0.0200945659958286,50.88,346615738537.8,0.1269629375629143,0.018769623192630033,-0.08184391937613598,-2.670616167249104
2021-10-12,0.0206,0.49123878291421796,-0.0200945659958286,50.77,346615738537.8,-0.18132883499508273,0.018769623192630033,-0.06803486132460788,-1.4820631682265581
2021-10-13,0.0206,1.6878702179278677,-0.0200945659958286,50.98,346615738537.8,0.1837120433272586,0.018769623192630033,-0.05422489330786966,2.1849560775307646
2021-10-14,0.0206,0.22949397516621467,-0.0200945659958286,50.67,346615738537.8,-0.4096274323293418,0.018769623192630033,0.0010131588565843674,-1.1900742997960572
2021-10-15,0.0206,-0.3377028854807454,-0.0200945659958286,50.72,346615738537.8,0.0014556171189067794,0.018769623192630033,-0.13708379153467098,-0.14671601187513908
2021-10-18,0.0206,-1.7040882054669249,-0.0200945659958286,50.77,346615738537.8,0.0013992364309005076,0.018769623192630033,0.8152493946473196,0.5877287867851869
2021-10-19,0.0206,0.8070338747409025,-0.0200945659958286,50.57,346615738537.8,-0.2847613447982077,0.018769623192630033,-0.8822683671839735,-0.8105126598758509
2021-10-20,0.0206,0.13541105374638493,-0.0200945659958286,50.06,346615738537.8,-0.6438297634515955,0.018769623192630033,-0.08184513267909106,0.789224214115565
2021-10-21,0.0206,-0.011686838970211702,-0.0200945659958286,49.59,346615738537.8,-0.6030361045219517,0.018769623192630033,-0.06803546801573376,0.02851274910091884
2021-10-22,0.0206,1.5433069421484058,-0.0200945659958286,49.34,346615738537.8,-0.3489837642766964,0.018769623192630033,-0.06803577138140009,-0.25441801933113006
2021-10-25,0.0206,-0.3370679588612899,-0.0200945659958286,48.67,346615738537.8,-0.8489781197502418,0.018769623192630033,-0.12328383462959576,0.7703228566539472
2021-10-26,0.0206,-0.18310608003625642,-0.0200945659958286,49.7,346615738537.8,1.1592146792322144,0.018769623192630033,0.0010228665612574232,-0.9567991627184238
2021-10-27,0.0206,-0.671579068363831,-0.0200945659958286,50.36,346615738537.8,0.7095994682069597,0.018769623192630033,0.028637644987507146,0.4655908526428946
2021-10-28,0.0206,0.6553248015566263,-0.0200945659958286,50.26,346615738537.8,-0.17108243423818015,0.018769623192630033,-0.10946537207711698,-0.7229697075277866
2021-10-29,0.0177,-0.6630354664055785,-0.0200945659958286,49.7,346615738537.8,-0.7058124355579866,-2.1699475069786263,-0.2337899756462907,0.7652547115595593
2021-11-01,0.0177,-0.42127256469787794,-0.0200945659958286,49.13,346615738537.8,-0.7249860600087532,0.018769623192630033,-0.012782245364408966,0.3721139617686877
2021-11-02,0.0177,-0.026434255767826927,-0.0200945659958286,49.29,346615738537.8,0.13286698424968585,0.018769623192630033,-0.02659797886336582,-0.6321246884664069
2021-11-03,0.0177,-0.6337476480281188,-0.0200945659958286,49.29,346615738537.8,-0.055765133863068986,0.018769623192630033,-0.17855556923073534,0.49339010911900966
2021-11-04,0.0177,0.6420160878918904,-0.0200945659958286,49.23,346615738537.8,-0.12643032495961765,0.018769623192630033,-0.8975592498399332,-0.8741814796655555
2021-11-05,0.0177,1.1928619888887166,-0.0200945659958286,50.06,346615738537.8,0.9142116391308084,0.018769623192630033,-0.9818155877682175,0.42917163528556296
2021-11-08,0.0177,0.4670325676637243,-0.0200945659958286,49.95,346615738537.8,-0.1833878754369872,0.018769623192630033,-0.19278871069172027,-0.5244959705332564
2021-11-09,0.0177,0.32454903558942233,-0.0200945659958286,49.44,346615738537.8,-0.6511666470629203,0.018769623192630033,-0.48396689559493794,0.18206291175309364
2021-11-10,0.0177,2.204628081496704,-0.0200945659958286,49.75,346615738537.8,0.30687332000347084,0.018769623192630033,-0.10969687594831484,-0.3098985880088059
2021-11-11,0.0177,-0.22214450795812346,-0.0200945659958286,49.23,346615738537.8,-0.6653561059497167,0.018769623192630033,-0.290035435607453,0.5921492772117708
2021-11-12,0.0177,0.07509261797797542,-0.0200945659958286,50.26,346615738537.8,1.1455361669613264,0.018769623192630033,0.02901245623294611,0.10879891557247286
2021-11-15,0.0177,0.04580478490973337,-0.0200945659958286,49.9,346615738537.8,-0.4728156777460429,0.018769623192630033,-0.05422489330786966,-0.3355287816314351
2021-11-16,0.0177,0.3581618658322191,-0.0200945659958286,50.41,346615738537.8,0.5341755192455523,0.018769623192630033,-0.2484625201081773,1.2574711165749273
2021-11-17,0.0177,-0.6470315081745799,-0.0200945659958286,50.41,346615738537.8,-0.055765133863068986,0.018769623192630033,-0.0403487869118866,-2.251254489006936
2021-11-18,0.0177,0.11479003546820114,-0.0200945659958286,49.49,346615738537.8,-1.1243604194487595,0.018769623192630033,0.20936295838956856,1.0850890817488714
2021-11-19,0.0177,-0.42349506076731314,-0.0200945659958286,48.88,346615738537.8,-0.7752992114787011,0.018769623192630033,-0.05422489330786966,0.4385245492837712
2021-11-22,0.0177,-1.1098500169934238,-0.0200945659958286,48.72,346615738537.8,-0.2459820738285663,0.018769623192630033,0.22311667221153536,-0.8246074986298102
2021-11-23,0.0177,-2.4643654324121975,-0.0200945659958286,49.54,346615738537.8,0.9125702719311763,0.018769623192630033,0.08440002596866096,-0.775925046317155
2021-11-24,0.0177,-1.089064506374065,-0.0200945659958286,50.21,346615738537.8,0.7236109349575393,0.018769623192630033,0.36146657230513235,1.5599143961233275
2021-11-25,0.0177,-0.16281767663944216,-0.0200945659958286,51.29,346615738537.8,1.1789101115362501,0.018769623192630033,-0.1927581799397891,1.6725956564802098
2021-11-26,0.0177,1.2462472028458809,-0.0200945659958286,50.72,346615738537.8,-0.7041237175368917,0.018769623192630033,-0.19278871069172027,-2.100748386202504
2021-11-29,0.021,-1.1194403485599185,-0.0200945659958286,50.31,346615738537.8,-0.52664977438531,2.484907170912196,0.22287221070790048,-0.0068479426143576
2021-11-30,0.021,0.5551152198340794,-0.0200945659958286,49.8,346615738537.8,-0.6468843922064562,0.018769623192630033,0.8040008573474671,0.5182439224896904
2021-12-01,0.021,-1.0307988451012324,-0.0200945659958286,50.36,346615738537.8,0.5929841229784929,0.018769623192630033,-0.35862253606536254,-1.4846775391405234
2021-12-02,0.021,-0.8154312474406411,-0.0200945659958286,49.85,346615738537.8,-0.6462945015061451,0.018769623192630033,0.4991157970492729,-0.5744898225064954
2021-12-03,0.021,0.11642703880713955,-0.0200945659958286,48.98,346615738537.8,-1.0772226600121089,0.018769623192630033,3.324401718401717,1.5441472333813346
2021-12-06,0.021,0.021495070488390094,-0.0200945659958286,48.47,346615738537.8,-0.6630199033097535,0.018769623192630033,7.261082456539878,0.3592115002642141
2021-12-07,0.021,-0.06327962910646409,-0.0200945659958286,49.23,346615738537.8,0.8468579281762247,0.018769623192630033,-0.19018193110370027,-1.041815392756243
2021-12-08,0.021,0.2955823542225036,-0.0200945659958286,49.03,346615738537.8,-0.29193934447364744,0.018769623192630033,-1.1429408689578124,-0.6453469093902574
2021-12-09,0.021,-0.44001504787583506,-0.0200945659958286,49.75,346615738537.8,0.7900000488341572,0.018769623192630033,-2.3056731807412203,-0.148099620979463
2021-12-10,0.021,0.02074842127952403,-0.0200945659958286,49.13,346615738537.8,-0.7833230329659229,0.018769623192630033,2.0610012467318177,0.3186596211291727
2021-12-13,0.021,0.07947820838917401,-0.0200945659958286,49.23,346615738537.8,0.062201793153137175,0.018769623192630033,-0.6948646240919145,-0.5293955255653694
2021-12-14,0.021,-0.20803997167335414,-0.0200945659958286,49.08,346615738537.8,-0.2328055969042503,0.018769623192630033,-0.7774323759176431,0.4944548645827791
2021-12-15,0.021,-0.6499531624543372,-0.0200945659958286,49.18,346615738537.8,0.062321849135671084,0.018769623192630033,1.3096223200859487,-0.7245733006563193
2021-12-16,0.021,1.1491942730031866,-0.0200945659958286,48.98,346615738537.8,-0.29217994641323686,0.018769623192630033,-0.4630685094289258,0.8920941991128297
2021-12-17,0.021,0.9157948416088724,-0.0200945659958286,49.44,346615738537.8,0.48655567694964813,0.018769623192630033,-0.7362222688193104,-0.16435602239668187
2021-12-20,0.021,-0.7475870374717852,-0.0200945659958286,49.13,346615738537.8,-0.42068457909938306,0.018769623192630033,-1.4204429859466656,-0.2565043482018527
2021-12-21,0.021,-0.30104919794792273,-0.0200945659958286,48.82,346615738537.8,-0.4229944470129072,0.018769623192630033,-1.3822989893891064,0.17654944960939034
2021-12-22,0.021,0.2077521364640658,-0.0200945659958286,48.72,346615738537.8,-0.17472378681380143,0.018769623192630033,1.2054603063296747,0.839952711140653
2021-12-23,0.021,0.3123536375239955,-0.0200945659958286,47.8,346615738537.8,-1.161783411025349,0.018769623192630033,-0.12262122939232137,0.2962783226441668
2021-12-24,0.021,0.03653471171193323,-0.0200945659958286,48.11,346615738537.8,0.3192751787878777,0.018769623192630033,-0.7385977907869649,-1.0125100487409666
2021-12-27,0.021,-0.005323474325089512,-0.0200945659958286,48.47,346615738537.8,0.37674466172574766,0.018769623192630033,-3.253263606933982,-0.8377294821571644
2021-12-28,0.021,0.3801038303222924,-0.0200945659958286,48.47,346615738537.8,-0.055765133863068986,0.018769623192630033,1.3619501226996926,-0.699998995558248
2021-12-29,0.0181,-0.8912125397014702,-0.0200945659958286,48.0,346615738537.8,-0.6210764153637952,-2.1249988194444427,-1.3602914054838793,0.9815598481682579
2021-12-30,0.0181,0.5326824772215185,-0.0200945659958286,48.0,346615738537.8,-0.055765133863068986,0.018769623192630033,-0.12304044843928023,-0.24791395399773056
2021-12-31,0.0181,0.7794313747326169,-0.0200945659958286,47.7,366474752771.01,-0.419503721694754,0.018769623192630033,0.427325896888323,1.415811541372308
2022-01-03,0.0181,0.022442617434706706,-0.0200945659958286,47.7,366474752771.01,-0.055765133863068986,0.018769623192630033,-0.9488272600611729,-0.0035205897687333254
2022-01-04,0.0181,-1.0612336087915657,-0.0200945659958286,47.95,366474752771.01,0.2475085035058371,0.018769623192630033,-1.226013471290753,0.38118066502901143
2022-01-05,0.0181,0.7700146235934383,-2.7544716330820385,48.0,366474752771.01,0.004699816599709932,0.018769623192630033,-0.3992846236289073,-1.0051821461866741
2022-01-06,0.0181,-1.2386882085868027,-0.0200945659958286,47.95,366474752771.01,-0.11623008432584789,0.018769623192630033,1.0768636314989166,-0.0059542269987992455
2022-01-07,0.0181,-0.9050708859990475,-0.0200945659958286,47.9,366474752771.01,-0.11629316722769324,0.018769623192630033,-1.6963496115107792,-0.3339214809725158
2022-01-10,0.0181,0.14827356012876017,-0.0200945659958286,47.18,366474752771.01,-0.9344441635631666,0.018769623192630033,0.18062710112235783,1.273817082497881
2022-01-11,0.0181,1.2834102967513428,-0.0200945659958286,45.9,366474752771.01,-1.6514958694319097,0.018769623192630033,-0.8835061551050379,0.5926580184134151
2022-01-12,0.0181,0.24961256812280994,-0.0200945659958286,45.95,366474752771.01,0.007398851382785399,0.018769623192630033,-0.6076873576009075,-0.762009357825516
2022-01-13,0.0181,-0.06997253734215247,-0.0200945659958286,47.23,366474752771.01,1.5382528611815862,0.018769623192630033,0.08418640473872686,0.07950808538552145
2022-01-14,0.0181,0.009620715145759308,-0.0200945659958286,46.82,366474752771.01,-0.5615973022399903,0.018769623192630033,0.3608262729385717,-2.0156517515432415
2022-01-17,0.0181,-0.4580827287403373,-0.0200945659958286,45.64,366474752771.01,-1.5366808271259085,0.018769623192630033,0.1255455574757695,1.7094081645390409
2022-01-18,0.0181,-0.1192965038789875,-0.0200945659958286,45.18,366474752771.01,-0.6434691855101987,0.018769623192630033,2.1127998759402766,-0.5417563574625234
2022-01-19,0.0181,1.2637918833950634,-0.0200945659958286,45.29,366474752771.01,0.08531535168489589,0.018769623192630033,-0.19202945689238346,-1.0094901755729182
2022-01-20,0.0181,0.22428123885353235,-0.0200945659958286,45.54,366474752771.01,0.26360215239709345,0.018769623192630033,-1.9866669115447388,1.2058938205745502
2022-01-21,0.0181,-0.3828974323830796,-0.0200945659958286,45.23,366474752771.01,-0.45204287953214084,0.018769623192630033,-1.8539691905520899,-0.9607816048065679
2022-01-24,0.0181,-0.009025075636740269,-0.0200945659958286,43.75,366474752771.01,-1.9859015537258058,0.018769623192630033,0.6385942609130496,1.8176422236908287
