"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"09/10/2025","26,347.5","26,354.0","26,363.0","26,346.5","","-0.05%"
"08/10/2025","26,360.0","26,357.5","26,373.5","26,342.0","","-0.02%"
"07/10/2025","26,365.0","26,357.5","26,385.0","26,347.5","","0.00%"
"06/10/2025","26,365.0","26,372.5","26,406.5","26,349.0","","-0.06%"
"03/10/2025","26,381.0","26,377.5","26,399.0","26,363.5","","-0.05%"
"02/10/2025","26,395.5","26,412.5","26,425.0","26,369.0","","-0.05%"
"01/10/2025","26,410.0","26,427.5","26,429.0","26,351.0","","-0.06%"
"30/09/2025","26,427.0","26,425.0","26,432.0","26,404.5","","0.02%"
"29/09/2025","26,421.0","26,410.0","26,433.5","26,395.0","","0.04%"
"26/09/2025","26,410.0","26,397.5","26,422.5","26,383.0","","0.02%"
"25/09/2025","26,405.0","26,418.0","26,428.0","26,391.5","","-0.05%"
"24/09/2025","26,419.0","26,415.0","26,432.0","26,365.0","","0.00%"
"23/09/2025","26,420.0","26,414.0","26,436.0","26,370.0","","0.01%"
"22/09/2025","26,417.5","26,385.5","26,428.0","26,360.0","","0.13%"
"19/09/2025","26,382.5","26,384.0","26,405.0","26,362.5","","-0.01%"
"18/09/2025","26,385.0","26,360.0","26,399.0","26,352.5","","0.04%"
"17/09/2025","26,375.0","26,370.5","26,394.5","26,346.0","","-0.03%"
"16/09/2025","26,382.5","26,380.0","26,401.5","26,362.0","","-0.01%"
"15/09/2025","26,385.0","26,387.0","26,402.5","26,362.0","","0.00%"
"12/09/2025","26,385.0","26,389.0","26,412.5","26,370.5","","-0.07%"
"11/09/2025","26,402.5","26,397.5","26,417.5","26,370.0","","0.03%"
"10/09/2025","26,395.0","26,385.0","26,408.5","26,355.5","","0.03%"
"09/09/2025","26,387.5","26,407.0","26,425.0","26,365.0","","-0.10%"
"08/09/2025","26,415.0","26,374.5","26,431.5","26,367.5","","0.06%"
"05/09/2025","26,400.0","26,395.0","26,415.0","26,380.0","","0.04%"
"04/09/2025","26,390.0","26,385.0","26,405.0","26,367.5","","0.01%"
"03/09/2025","26,387.5","26,329.0","26,390.0","26,295.5","","0.16%"
"02/09/2025","26,345.0","26,345.0","26,345.0","26,345.0","","0.00%"
"01/09/2025","26,345.0","26,345.0","26,345.0","26,345.0","","0.00%"
"29/08/2025","26,345.0","26,345.0","26,375.0","26,332.5","","-0.11%"
"28/08/2025","26,375.0","26,356.0","26,382.0","26,325.0","","-0.02%"
"27/08/2025","26,380.0","26,370.0","26,402.5","26,325.0","","0.06%"
"26/08/2025","26,365.0","26,319.0","26,377.5","26,295.5","","0.23%"
"25/08/2025","26,305.0","26,300.0","26,368.0","26,289.0","","-0.17%"
"22/08/2025","26,350.0","26,428.0","26,447.5","26,320.0","","-0.31%"
"21/08/2025","26,432.5","26,400.5","26,457.0","26,328.5","","0.16%"
"20/08/2025","26,390.0","26,321.0","26,390.0","26,290.0","","0.27%"
"19/08/2025","26,320.0","26,305.0","26,331.0","26,282.5","","0.08%"
"18/08/2025","26,300.0","26,272.0","26,309.5","26,245.0","","0.11%"
"15/08/2025","26,270.0","26,270.0","26,332.5","26,245.0","","0.02%"
"14/08/2025","26,265.0","26,282.0","26,303.5","26,245.0","","-0.10%"
"13/08/2025","26,290.0","26,261.0","26,332.5","26,230.0","","0.08%"
"12/08/2025","26,270.0","26,238.5","26,282.5","26,200.0","","0.14%"
"11/08/2025","26,233.0","26,228.0","26,239.0","26,218.5","","0.03%"
"08/08/2025","26,225.0","26,210.0","26,237.5","26,170.0","","0.04%"
"07/08/2025","26,215.0","26,213.0","26,237.0","26,199.0","","-0.04%"
"06/08/2025","26,225.0","26,245.0","26,282.5","26,186.0","","-0.10%"
"05/08/2025","26,250.0","26,185.0","26,263.5","26,164.0","","0.28%"
"04/08/2025","26,176.5","26,207.5","26,226.0","26,147.5","","-0.17%"
"01/08/2025","26,220.0","26,212.5","26,234.0","26,170.5","","0.08%"
"31/07/2025","26,199.0","26,227.5","26,232.5","26,172.5","","-0.01%"
"30/07/2025","26,202.5","26,225.5","26,266.5","26,190.0","","-0.09%"
"29/07/2025","26,225.0","26,162.5","26,260.0","26,162.5","","0.10%"
"28/07/2025","26,200.0","26,145.0","26,221.0","26,127.5","","0.21%"
"25/07/2025","26,145.0","26,132.5","26,158.0","26,112.5","","0.04%"
"24/07/2025","26,135.0","26,157.5","26,163.0","26,116.5","","-0.06%"
"23/07/2025","26,150.0","26,147.0","26,166.5","26,120.0","","0.02%"
"22/07/2025","26,145.0","26,145.0","26,162.5","26,128.5","","-0.04%"
"21/07/2025","26,155.0","26,155.0","26,168.5","26,139.0","","-0.02%"
"18/07/2025","26,160.0","26,155.0","26,173.0","26,138.0","","0.00%"
"17/07/2025","26,160.0","26,167.5","26,172.5","26,129.0","","0.00%"
"16/07/2025","26,160.0","26,160.0","26,182.5","26,125.0","","0.09%"
"15/07/2025","26,137.5","26,140.0","26,151.5","26,100.0","","0.05%"
"14/07/2025","26,125.0","26,110.0","26,137.5","26,085.0","","0.04%"
"11/07/2025","26,114.5","26,105.0","26,137.0","26,065.0","","0.00%"
"10/07/2025","26,114.5","26,137.5","26,150.0","26,098.0","","-0.09%"
"09/07/2025","26,139.0","26,137.5","26,160.0","26,122.5","","0.02%"
"08/07/2025","26,135.0","26,148.0","26,153.5","26,086.5","","-0.04%"
"07/07/2025","26,145.0","26,202.5","26,205.0","26,086.5","","-0.13%"
"04/07/2025","26,180.0","26,210.0","26,264.5","26,155.0","","-0.08%"
"03/07/2025","26,200.0","26,215.0","26,241.5","26,145.0","","0.11%"
"02/07/2025","26,170.0","26,127.5","26,185.5","26,095.0","","0.15%"
"01/07/2025","26,130.0","26,105.0","26,170.0","26,065.0","","0.04%"
"30/06/2025","26,120.5","26,082.5","26,129.0","26,055.0","","0.10%"
"27/06/2025","26,095.0","26,120.0","26,140.0","26,061.5","","-0.10%"
"26/06/2025","26,120.0","26,140.0","26,147.5","26,098.5","","-0.13%"
"25/06/2025","26,155.0","26,155.0","26,180.0","26,128.5","","-0.06%"
"24/06/2025","26,170.0","26,180.0","26,190.5","26,131.0","","-0.17%"
"23/06/2025","26,215.0","26,135.0","26,222.5","26,115.0","","0.33%"
"20/06/2025","26,128.5","26,125.0","26,152.5","26,114.0","","0.00%"
"19/06/2025","26,128.0","26,105.0","26,143.5","26,085.0","","0.10%"
"18/06/2025","26,101.5","26,095.0","26,115.0","26,065.0","","0.08%"
"17/06/2025","26,081.5","26,070.0","26,093.0","26,048.5","","0.08%"
"16/06/2025","26,061.5","26,070.0","26,102.5","26,043.0","","-0.05%"
"13/06/2025","26,075.0","26,055.0","26,099.5","26,025.0","","0.14%"
"12/06/2025","26,037.5","26,020.0","26,042.5","26,010.0","","0.03%"
"11/06/2025","26,030.0","26,005.0","26,040.0","26,000.0","","0.07%"
"10/06/2025","26,012.5","26,042.5","26,065.0","26,010.0","","-0.12%"
"09/06/2025","26,042.5","26,094.0","26,094.0","26,022.5","","-0.04%"
"06/06/2025","26,054.0","26,075.0","26,097.0","26,030.5","","-0.11%"
"05/06/2025","26,082.5","26,085.0","26,126.5","26,058.0","","-0.01%"
"04/06/2025","26,084.0","26,045.0","26,098.0","26,025.0","","0.11%"
"03/06/2025","26,055.0","26,030.0","26,083.5","25,998.5","","0.10%"
"02/06/2025","26,029.0","26,025.0","26,046.5","25,980.0","","0.03%"
"30/05/2025","26,021.5","25,985.0","26,045.0","25,935.0","","-0.01%"
"29/05/2025","26,025.0","25,995.5","26,074.5","25,994.5","","0.21%"
"28/05/2025","25,970.0","25,915.0","25,975.0","25,911.5","","0.20%"
"27/05/2025","25,917.5","25,915.0","25,960.0","25,889.5","","0.02%"
"26/05/2025","25,912.5","25,961.0","25,965.0","25,890.5","","-0.16%"
"23/05/2025","25,954.0","25,970.0","25,987.0","25,939.5","","-0.09%"
"22/05/2025","25,976.5","25,980.0","25,988.5","25,945.0","","0.01%"
"21/05/2025","25,973.0","25,970.0","25,984.5","25,930.0","","0.01%"
"20/05/2025","25,970.0","25,950.0","25,978.0","25,935.0","","0.09%"
"19/05/2025","25,947.5","25,920.0","25,961.0","25,907.5","","0.10%"
"16/05/2025","25,921.5","25,925.0","25,971.0","25,903.0","","-0.10%"
"15/05/2025","25,947.5","25,930.0","25,962.5","25,906.0","","0.07%"
"14/05/2025","25,930.0","25,945.0","25,985.0","25,914.0","","-0.12%"
"13/05/2025","25,961.5","25,975.0","25,986.5","25,913.5","","-0.04%"
"12/05/2025","25,971.0","25,970.0","25,982.5","25,918.0","","-0.03%"
"09/05/2025","25,978.5","25,967.5","25,997.0","25,948.0","","0.06%"
"08/05/2025","25,963.5","25,960.0","25,988.0","25,951.0","","0.00%"
"07/05/2025","25,962.5","25,965.0","25,980.0","25,912.5","","0.00%"
"06/05/2025","25,963.5","25,955.0","25,988.5","25,949.0","","0.02%"
"05/05/2025","25,957.5","26,000.0","26,018.5","25,934.0","","-0.18%"
"02/05/2025","26,005.0","26,005.0","26,005.0","26,005.0","","0.00%"
"01/05/2025","26,005.0","26,005.0","26,005.0","26,005.0","","0.00%"
"30/04/2025","26,005.0","26,005.0","26,005.0","26,005.0","","0.00%"
"29/04/2025","26,005.0","26,000.0","26,010.0","25,960.0","","0.02%"
"28/04/2025","26,000.0","26,000.0","26,050.0","25,927.5","","-0.10%"
"26/04/2025","26,025.0","26,025.0","26,035.0","26,015.0","","0.01%"
"25/04/2025","26,021.5","26,050.0","26,062.0","26,007.5","","-0.03%"
"24/04/2025","26,029.0","26,032.5","26,067.0","25,985.0","","0.13%"
"23/04/2025","25,995.0","26,005.0","26,018.5","25,927.5","","0.12%"
"22/04/2025","25,965.0","25,900.0","25,994.0","25,890.0","","0.36%"
"21/04/2025","25,871.0","25,950.0","25,964.5","25,858.5","","-0.21%"
"18/04/2025","25,925.0","25,900.0","25,976.5","25,865.0","","0.34%"
"17/04/2025","25,837.0","25,852.5","25,900.0","25,848.0","","0.03%"
"16/04/2025","25,830.0","25,832.5","25,905.0","25,796.5","","0.16%"
"15/04/2025","25,790.0","25,850.0","25,923.5","25,808.0","","-0.13%"
"14/04/2025","25,824.0","25,735.0","25,843.0","25,705.0","","0.42%"
"11/04/2025","25,715.0","25,670.0","25,782.5","25,660.5","","-0.10%"
"10/04/2025","25,740.0","25,830.0","25,874.5","25,753.5","","-0.85%"
"09/04/2025","25,960.0","26,025.0","26,130.0","25,982.5","","-0.13%"
"08/04/2025","25,995.0","25,850.0","26,033.0","25,836.5","","0.83%"
"07/04/2025","25,780.0","25,780.0","25,780.0","25,780.0","","0.00%"
"04/04/2025","25,780.0","25,805.0","25,810.0","25,760.0","","-0.04%"
"03/04/2025","25,790.0","25,700.0","25,837.0","25,700.0","","0.74%"
"02/04/2025","25,600.0","25,650.0","25,658.5","25,612.5","","-0.08%"
"01/04/2025","25,620.0","25,605.0","25,660.0","25,545.0","","0.22%"
"31/03/2025","25,565.0","25,538.5","25,592.5","25,536.5","","0.06%"
"28/03/2025","25,550.0","25,600.0","25,620.0","25,555.0","","-0.04%"
"27/03/2025","25,560.0","25,580.0","25,629.5","25,562.5","","0.02%"
"26/03/2025","25,555.0","25,615.0","25,635.0","25,567.5","","-0.18%"
"25/03/2025","25,600.0","25,651.5","25,664.0","25,611.0","","-0.08%"
"24/03/2025","25,620.0","25,538.0","25,657.5","25,538.0","","0.14%"
"21/03/2025","25,585.0","25,560.0","25,605.0","25,545.0","","0.16%"
"20/03/2025","25,545.0","25,545.0","25,567.5","25,542.5","","0.04%"
"19/03/2025","25,535.0","25,530.0","25,550.0","25,525.0","","0.10%"
"18/03/2025","25,510.0","25,525.0","25,550.0","25,520.0","","0.00%"
"17/03/2025","25,510.0","25,520.0","25,586.0","25,475.0","","0.04%"
"14/03/2025","25,500.0","25,520.0","25,532.5","25,465.0","","0.04%"
"13/03/2025","25,490.0","25,475.0","25,512.5","25,465.0","","0.18%"
"12/03/2025","25,445.0","25,485.0","25,515.0","25,450.0","","-0.02%"
"11/03/2025","25,450.0","25,512.5","25,520.0","25,462.0","","-0.29%"
"10/03/2025","25,525.0","25,515.0","25,568.5","25,510.0","","0.18%"
"07/03/2025","25,480.0","25,449.0","25,552.5","25,435.0","","-0.02%"
"06/03/2025","25,485.0","25,450.0","25,516.5","25,430.0","","-0.02%"
"05/03/2025","25,490.0","25,515.0","25,586.0","25,495.0","","-0.20%"
"04/03/2025","25,540.0","25,580.0","25,596.5","25,555.0","","-0.14%"
"03/03/2025","25,575.0","25,554.0","25,617.5","25,548.0","","0.18%"
"28/02/2025","25,530.0","25,553.5","25,573.0","25,540.0","","0.04%"
"27/02/2025","25,520.0","25,551.5","25,566.0","25,489.5","","-0.06%"
"26/02/2025","25,535.0","25,482.5","25,572.5","25,482.5","","0.06%"
"25/02/2025","25,520.0","25,470.0","25,537.5","25,466.0","","0.20%"
"24/02/2025","25,468.0","25,485.0","25,535.0","25,468.5","","-0.16%"
"21/02/2025","25,510.0","25,480.0","25,545.0","25,475.0","","0.04%"
"20/02/2025","25,500.0","25,525.0","25,574.5","25,515.0","","-0.06%"
"19/02/2025","25,515.0","25,530.0","25,574.5","25,500.0","","0.06%"
"18/02/2025","25,500.0","25,510.0","25,580.0","25,425.0","","0.12%"
"17/02/2025","25,470.0","25,390.0","25,482.5","25,390.0","","0.39%"
"14/02/2025","25,370.0","25,415.0","25,460.5","25,385.0","","-0.28%"
"13/02/2025","25,440.0","25,535.0","25,535.0","25,400.0","","-0.43%"
"12/02/2025","25,550.0","25,490.0","25,607.0","25,490.0","","0.08%"
"11/02/2025","25,530.0","25,420.0","25,540.0","25,420.0","","0.59%"
"10/02/2025","25,380.0","25,375.0","25,405.0","25,367.5","","0.36%"
"07/02/2025","25,290.0","25,340.0","25,342.5","25,282.5","","0.12%"
"06/02/2025","25,260.0","25,165.0","25,275.0","25,147.5","","0.46%"
"05/02/2025","25,145.0","25,195.0","25,195.0","25,115.0","","-0.06%"
"04/02/2025","25,160.0","25,280.0","25,282.5","25,160.0","","-0.47%"
"03/02/2025","25,280.0","25,025.0","25,355.0","25,025.0","","0.88%"
"31/01/2025","25,060.0","25,060.0","25,060.0","25,060.0","","0.00%"
"30/01/2025","25,060.0","25,060.0","25,060.0","25,060.0","","0.00%"
"29/01/2025","25,060.0","25,060.0","25,060.0","25,060.0","","0.00%"
"28/01/2025","25,060.0","25,060.0","25,060.0","25,060.0","","0.00%"
"27/01/2025","25,060.0","25,060.0","25,060.0","25,060.0","","0.00%"
"24/01/2025","25,060.0","25,130.0","25,142.5","25,025.0","","-0.08%"
"23/01/2025","25,080.0","25,050.0","25,157.5","25,005.0","","0.12%"
"22/01/2025","25,050.0","25,255.0","25,270.0","25,075.0","","-0.83%"
"21/01/2025","25,260.0","25,295.0","25,315.0","25,245.0","","-0.22%"
"20/01/2025","25,315.0","25,330.0","25,380.5","25,280.0","","0.00%"
"17/01/2025","25,315.0","25,355.0","25,385.0","25,318.5","","-0.22%"
"16/01/2025","25,370.0","25,387.5","25,388.5","25,372.5","","-0.02%"
"15/01/2025","25,375.0","25,385.0","25,394.0","25,382.0","","-0.02%"
"14/01/2025","25,380.0","25,395.0","25,400.0","25,375.0","","-0.04%"
"13/01/2025","25,390.0","25,375.0","25,433.5","25,370.0","","0.12%"
"10/01/2025","25,360.0","25,382.5","25,385.0","25,367.5","","-0.06%"
"09/01/2025","25,375.0","25,382.5","25,389.0","25,375.0","","0.02%"
"08/01/2025","25,370.0","25,385.0","25,395.0","25,376.0","","0.04%"
"07/01/2025","25,360.0","25,390.5","25,422.5","25,362.5","","-0.04%"
"06/01/2025","25,370.0","25,390.0","25,455.0","25,375.0","","-0.12%"
"03/01/2025","25,400.0","25,460.0","25,462.5","25,422.5","","-0.20%"
"02/01/2025","25,450.0","25,460.0","25,485.0","25,446.5","","-0.12%"
"01/01/2025","25,480.0","25,480.0","25,480.0","25,480.0","","0.00%"
"31/12/2024","25,480.0","25,495.0","25,512.5","25,446.5","","0.02%"
"30/12/2024","25,476.0","25,446.5","25,485.5","25,444.0","","0.12%"
"27/12/2024","25,445.0","25,445.0","25,456.5","25,425.0","","0.08%"
"26/12/2024","25,425.0","25,420.0","25,451.0","25,420.0","","0.02%"
"25/12/2024","25,420.0","25,437.5","25,455.0","25,415.0","","-0.02%"
"24/12/2024","25,425.0","25,450.0","25,465.0","25,432.5","","-0.06%"
"23/12/2024","25,440.0","25,440.0","25,465.0","25,425.5","","-0.02%"
"20/12/2024","25,445.0","25,465.0","25,467.5","25,450.0","","-0.02%"
"19/12/2024","25,450.0","25,465.0","25,469.0","25,450.0","","0.02%"
"18/12/2024","25,445.0","25,445.0","25,457.5","25,395.0","","0.06%"
"17/12/2024","25,430.0","25,392.5","25,440.0","25,346.5","","0.18%"
"16/12/2024","25,385.0","25,390.0","25,405.0","25,346.5","","-0.06%"
"13/12/2024","25,400.0","25,404.5","25,410.0","25,385.0","","0.02%"
"12/12/2024","25,394.0","25,367.5","25,399.0","25,360.0","","0.06%"
"11/12/2024","25,380.0","25,360.0","25,390.0","25,346.5","","0.08%"
"10/12/2024","25,360.0","25,380.0","25,382.5","25,365.0","","-0.04%"
"09/12/2024","25,370.0","25,373.5","25,395.0","25,365.0","","-0.02%"
"06/12/2024","25,375.0","25,395.0","25,396.5","25,366.5","","-0.02%"
"05/12/2024","25,380.0","25,410.0","25,414.0","25,346.5","","-0.08%"
"04/12/2024","25,400.0","25,405.0","25,412.5","25,365.0","","0.02%"
"03/12/2024","25,395.0","25,400.0","25,408.0","25,346.5","","0.08%"
"02/12/2024","25,374.0","25,367.5","25,392.5","25,340.0","","0.12%"
"29/11/2024","25,344.0","25,340.0","25,405.0","25,340.0","","-0.06%"
"28/11/2024","25,358.0","25,355.0","25,407.5","25,327.5","","-0.07%"
"27/11/2024","25,375.0","25,405.0","25,417.5","25,385.0","","-0.12%"
"26/11/2024","25,405.0","25,425.0","25,425.0","25,405.0","","-0.02%"
"25/11/2024","25,410.0","25,415.0","25,425.0","25,388.5","","-0.03%"
"22/11/2024","25,417.0","25,422.5","25,432.5","25,415.0","","0.01%"
"21/11/2024","25,415.0","25,425.0","25,434.0","25,403.5","","0.00%"
"20/11/2024","25,415.0","25,400.0","25,425.0","25,395.0","","0.08%"
"19/11/2024","25,395.0","25,395.0","25,417.5","25,375.0","","-0.04%"
"18/11/2024","25,405.0","25,385.0","25,417.5","25,342.5","","0.10%"
"15/11/2024","25,380.0","25,385.0","25,397.5","25,375.0","","-0.04%"
"14/11/2024","25,390.0","25,375.0","25,405.0","25,335.0","","0.24%"
"13/11/2024","25,330.0","25,350.0","25,363.5","25,295.0","","-0.04%"
"12/11/2024","25,340.0","25,355.0","25,357.5","25,303.5","","0.12%"
"11/11/2024","25,310.0","25,285.0","25,332.5","25,255.0","","0.20%"
"08/11/2024","25,260.0","25,305.0","25,315.0","25,275.0","","-0.36%"
"07/11/2024","25,350.0","25,415.0","25,420.0","25,365.0","","-0.08%"
"06/11/2024","25,370.0","25,380.0","25,417.5","25,355.0","","0.16%"
"05/11/2024","25,330.0","25,322.5","25,365.0","25,290.0","","0.08%"
"04/11/2024","25,310.0","25,280.0","25,335.0","25,267.5","","0.12%"
"01/11/2024","25,280.0","25,280.0","25,345.0","25,260.0","","0.04%"
"31/10/2024","25,270.0","25,330.0","25,350.0","25,275.0","","-0.04%"
"30/10/2024","25,280.0","25,345.0","25,405.0","25,290.0","","-0.06%"
"29/10/2024","25,295.0","25,355.0","25,355.0","25,278.5","","-0.20%"
"28/10/2024","25,345.0","25,400.0","25,435.0","25,350.0","","-0.04%"
"25/10/2024","25,355.0","25,412.5","25,430.0","25,370.0","","-0.12%"
"24/10/2024","25,385.0","25,394.0","25,455.0","25,385.0","","-0.06%"
"23/10/2024","25,400.0","25,415.0","25,432.5","25,375.0","","0.04%"
"22/10/2024","25,390.0","25,390.0","25,405.0","25,360.0","","0.42%"
"21/10/2024","25,285.0","25,165.0","25,305.0","25,165.0","","0.54%"
"18/10/2024","25,150.0","25,225.0","25,275.0","25,165.0","","-0.12%"
"17/10/2024","25,180.0","25,030.0","25,207.5","25,030.0","","0.84%"
"16/10/2024","24,970.0","24,975.0","25,010.0","24,895.0","","0.18%"
"15/10/2024","24,925.0","24,865.0","24,959.0","24,835.0","","0.34%"
"14/10/2024","24,840.0","24,817.0","24,852.5","24,805.0","","0.14%"
"11/10/2024","24,805.0","24,840.0","24,855.5","24,805.0","","-0.10%"
"10/10/2024","24,830.0","24,870.0","24,870.0","24,825.0","","0.00%"
"09/10/2024","24,830.0","24,837.5","24,847.5","24,820.0","","-0.02%"
"08/10/2024","24,835.0","24,845.0","24,855.0","24,831.5","","-0.02%"
"07/10/2024","24,840.0","24,855.0","24,860.0","24,837.5","","0.34%"
"04/10/2024","24,755.0","24,770.0","24,772.5","24,720.0","","0.04%"
"03/10/2024","24,745.0","24,710.0","24,762.5","24,640.0","","0.38%"
"02/10/2024","24,652.0","24,630.0","24,675.0","24,591.0","","0.23%"
"01/10/2024","24,595.0","24,575.0","24,615.0","24,552.5","","0.16%"
"30/09/2024","24,555.0","24,580.0","24,615.0","24,545.0","","-0.14%"
"27/09/2024","24,590.0","24,620.0","24,630.0","24,585.0","","-0.10%"
"26/09/2024","24,615.0","24,625.0","24,640.0","24,552.5","","0.14%"
"25/09/2024","24,580.0","24,545.0","24,605.5","24,536.0","","-0.04%"
"24/09/2024","24,590.0","24,655.0","24,655.0","24,585.0","","-0.10%"
"23/09/2024","24,615.0","24,620.0","24,655.0","24,533.0","","0.10%"
"20/09/2024","24,590.0","24,570.0","24,635.0","24,528.0","","0.10%"
"19/09/2024","24,565.0","24,640.0","24,675.0","24,575.0","","-0.14%"
"18/09/2024","24,600.0","24,655.0","24,687.5","24,611.5","","-0.08%"
"17/09/2024","24,620.0","24,582.0","24,635.0","24,557.5","","0.37%"
"16/09/2024","24,530.0","24,545.0","24,618.0","24,540.0","","0.00%"
"13/09/2024","24,530.0","24,585.0","24,598.0","24,520.0","","-0.18%"
"12/09/2024","24,575.0","24,585.0","24,605.0","24,527.5","","0.10%"
"11/09/2024","24,550.0","24,650.0","24,665.0","24,535.0","","-0.45%"
"10/09/2024","24,660.0","24,700.0","24,705.0","24,620.0","","-0.08%"
"09/09/2024","24,680.0","24,635.0","24,695.0","24,608.5","","0.33%"
"06/09/2024","24,600.0","24,665.0","24,712.5","24,590.0","","-0.53%"
"05/09/2024","24,730.0","24,840.0","24,840.0","24,735.0","","-0.49%"
"04/09/2024","24,852.0","24,885.0","24,897.5","24,850.0","","-0.03%"
"03/09/2024","24,860.0","24,860.0","24,860.0","24,860.0","","0.00%"
"02/09/2024","24,860.0","24,860.0","24,860.0","24,860.0","","0.00%"
"30/08/2024","24,860.0","24,895.0","24,900.0","24,865.5","","-0.04%"
"29/08/2024","24,870.0","24,895.0","24,905.0","24,825.0","","0.06%"
"28/08/2024","24,855.0","24,825.0","24,890.0","24,819.0","","0.14%"
"27/08/2024","24,820.0","24,852.5","24,867.0","24,810.0","","-0.16%"
"26/08/2024","24,860.0","24,890.0","24,948.0","24,855.0","","-0.42%"
"23/08/2024","24,965.0","24,933.0","25,017.5","24,933.0","","0.02%"
"22/08/2024","24,960.0","24,935.0","24,975.0","24,905.0","","0.12%"
"21/08/2024","24,930.0","24,915.0","24,945.0","24,902.5","","0.06%"
"20/08/2024","24,915.0","24,915.0","24,968.5","24,917.5","","-0.18%"
"19/08/2024","24,960.0","25,069.0","25,069.0","24,970.0","","-0.36%"
"16/08/2024","25,050.0","25,070.0","25,086.0","25,035.0","","0.06%"
"15/08/2024","25,035.0","25,040.0","25,095.0","25,027.5","","0.06%"
"14/08/2024","25,020.0","25,083.5","25,125.0","25,035.0","","-0.38%"
"13/08/2024","25,115.0","25,130.0","25,132.5","25,085.0","","-0.02%"
"12/08/2024","25,120.0","25,127.5","25,132.5","25,075.0","","0.12%"
"09/08/2024","25,090.0","25,155.0","25,160.0","25,102.5","","-0.18%"
"08/08/2024","25,135.0","25,160.0","25,162.5","25,105.0","","-0.08%"
"07/08/2024","25,155.0","25,155.0","25,179.0","25,105.0","","0.10%"
"06/08/2024","25,130.0","25,122.5","25,150.0","25,100.0","","0.20%"
"05/08/2024","25,080.0","25,110.0","25,125.0","25,075.0","","-0.50%"
"02/08/2024","25,205.0","25,225.0","25,280.0","25,192.5","","-0.04%"
"01/08/2024","25,215.0","25,215.0","25,252.5","25,190.0","","-0.08%"
"31/07/2024","25,235.0","25,285.0","25,330.0","25,235.0","","-0.16%"
"30/07/2024","25,275.0","25,290.0","25,305.0","25,267.0","","0.00%"
"29/07/2024","25,275.0","25,315.0","25,332.5","25,280.0","","-0.10%"
"26/07/2024","25,300.0","25,335.0","25,339.0","25,294.5","","0.06%"
"25/07/2024","25,285.0","25,350.0","25,377.5","25,295.0","","-0.26%"
"24/07/2024","25,350.0","25,367.5","25,411.5","25,330.0","","-0.02%"
"23/07/2024","25,355.0","25,355.0","25,365.0","25,347.5","","0.12%"
"22/07/2024","25,325.0","25,335.0","25,342.5","25,322.5","","0.04%"
"19/07/2024","25,315.0","25,330.0","25,373.5","25,290.0","","0.02%"
"18/07/2024","25,310.0","25,305.0","25,375.0","25,273.0","","-0.02%"
"17/07/2024","25,315.0","25,380.0","25,380.0","25,322.5","","-0.24%"
"16/07/2024","25,375.0","25,375.0","25,430.0","25,375.0","","0.06%"
"15/07/2024","25,360.0","25,415.0","25,422.5","25,370.0","","-0.20%"
"12/07/2024","25,410.0","25,420.0","25,447.5","25,415.0","","-0.05%"
"11/07/2024","25,423.0","25,422.5","25,430.0","25,416.5","","0.03%"
"10/07/2024","25,415.0","25,420.0","25,447.5","25,414.0","","0.01%"
"09/07/2024","25,413.0","25,415.0","25,452.5","25,413.0","","-0.01%"
"08/07/2024","25,415.0","25,410.0","25,452.5","25,405.0","","0.01%"
"05/07/2024","25,412.0","25,450.0","25,455.5","25,365.0","","-0.15%"
"04/07/2024","25,450.0","25,454.0","25,456.5","25,445.0","","0.00%"
"03/07/2024","25,450.0","25,447.5","25,456.0","25,444.5","","0.00%"
"02/07/2024","25,450.0","25,447.5","25,457.0","25,447.5","","0.00%"
"01/07/2024","25,450.0","25,450.0","25,458.5","25,443.5","","0.02%"
"28/06/2024","25,445.0","25,460.0","25,465.0","25,443.0","","-0.04%"
"27/06/2024","25,455.0","25,470.0","25,470.0","25,457.5","","-0.04%"
"26/06/2024","25,465.0","25,454.5","25,469.0","25,450.5","","0.04%"
"25/06/2024","25,455.0","25,457.5","25,462.5","25,445.0","","0.00%"
"24/06/2024","25,455.0","25,453.0","25,458.5","25,450.5","","0.02%"
"21/06/2024","25,450.0","25,455.0","25,460.0","25,449.0","","0.00%"
"20/06/2024","25,450.0","25,455.0","25,456.5","25,430.0","","0.00%"
"19/06/2024","25,450.0","25,454.0","25,456.0","25,440.0","","0.02%"
"18/06/2024","25,445.0","25,455.0","25,457.5","25,447.0","","-0.02%"
"17/06/2024","25,450.0","25,457.5","25,460.0","25,414.0","","0.00%"
"14/06/2024","25,450.0","25,452.5","25,455.0","25,415.0","","0.06%"
"13/06/2024","25,435.0","25,437.5","25,445.0","25,420.0","","0.00%"
"12/06/2024","25,435.0","25,442.5","25,451.0","25,415.0","","0.00%"
"11/06/2024","25,435.0","25,427.5","25,445.0","25,415.0","","0.08%"
"10/06/2024","25,415.0","25,420.0","25,456.0","25,410.0","","0.06%"
"07/06/2024","25,400.0","25,432.5","25,434.0","25,407.5","","-0.08%"
"06/06/2024","25,420.0","25,425.0","25,432.5","25,404.5","","0.02%"
"05/06/2024","25,415.0","25,415.0","25,424.0","25,405.0","","0.02%"
"04/06/2024","25,410.0","25,412.5","25,430.5","25,405.0","","-0.09%"
