date,fpt_stock_price_log_return_scaled,market_cap_log_return,fpt_stock_price_log_return,gdp_value,cpi_rate,fpt_stock_price,fpt_stock_volume_log_return,fpt_net_revenue_log_return,usd_vnd_rate_log_return,xau_usd_rate_log_return
2021-05-06,-0.2001437601407731,0.0,-0.0024885952287652426,346615738537.8,0.027,36.12,-0.1646015739142757,0.0,0.0,0.016559093599880417
2021-05-07,0.15266662033159767,0.0,0.003592652751899182,346615738537.8,0.027,36.25,0.3179087744937545,0.0,-2.167246405161299e-05,0.013786315367077962
2021-05-10,1.8801209952926652,0.0,0.033368076069537615,346615738537.8,0.027,37.48,0.5095979219285034,0.0,-0.00019507331567289376,0.001127683110465614
2021-05-11,-0.47521671257975073,0.0,-0.007229915011690204,346615738537.8,0.027,37.21,-0.7732897977599381,0.0,-4.33547939631553e-05,-0.001740852155416585
2021-05-12,0.08438928471038917,0.0,0.00241578429123852,346615738537.8,0.027,37.3,-0.11953446026471498,0.0,-4.335667368276198e-05,0.0007433512459733526
2021-05-13,-1.0123979712537325,0.0,-0.016489088282579122,346615738537.8,0.027,36.69,0.32713473734971477,0.0,0.0002817847833188164,-0.0081035160936461
2021-05-14,0.495049803853713,0.0,0.00949417141078789,346615738537.8,0.027,37.04,-0.31946565677213784,0.0,-0.0007805216882605449,0.009111853939704045
2021-05-17,0.551902157520926,0.0,0.010474112138359066,346615738537.8,0.027,37.43,-0.06340933698747846,0.0,8.675472276464283e-05,0.012519177602115773
2021-05-18,0.8210694111248646,0.0,0.015113637810048106,346615738537.8,0.027,38.0,0.20129584200122577,0.0,-0.0002819803716965619,0.0035254563516169965
2021-05-19,2.424827757712106,0.0,0.04275696336526413,346615738537.8,0.027,39.66,0.2987409223166227,0.0,0.00015184546499309354,0.007834220998286966
2021-05-20,2.8681185490093464,0.0,0.05039778511720402,346615738537.8,0.027,41.71,0.2030635848642675,0.0,4.338018393878054e-05,-0.003195322608381385
2021-05-21,-1.094300966172414,0.0,-0.017900816650074265,346615738537.8,0.027,40.97,-0.08934881330626347,0.0,0.00021687269657755736,0.0030365924493178484
2021-05-24,-0.24014604723331281,0.0,-0.0031780982623147787,346615738537.8,0.027,40.84,-0.18832832856244064,0.0,0.00013010104532859795,-0.0012760472862904369
2021-05-25,0.12861577950718076,0.0,0.00317809826231488,346615738537.8,0.027,40.97,-0.2134973990236208,0.0,0.00019511983671844163,0.0069639966032919234
2021-05-26,0.8713886345397683,0.0,0.015980969648104523,346615738537.8,0.027,41.63,-0.07885310496864935,0.0,-0.00010839520903794533,0.006565688097505606
2021-05-27,-0.9829189022658995,0.0,-0.015980969648104405,346615738537.8,0.027,40.97,-0.13232778164672124,0.0,-2.1680451821452853e-05,-0.004862441529871042
2021-05-28,0.5639807564057406,0.0,0.010682305998696141,346615738537.8,0.027,41.41,0.07102235306368994,0.0,-0.0002168303744482825,0.0010656812312129027
2021-05-29,-0.05576513386306898,0.0,0.0,346615738537.8,0.0289999999999999,41.41,0.0,0.0,0.0,0.0
2021-05-31,1.805431776137346,0.0,0.03208068859936862,346615738537.8,0.0289999999999999,42.76,0.5466279447965676,0.0,-0.00013012079565534807,0.002740352196814341
2021-06-01,1.865827382780732,0.0,0.03312170292680804,346615738537.8,0.0289999999999999,44.2,0.07647017450640363,0.0,0.00034695117010369303,0.0029833066795049296
2021-06-02,-1.128818966140711,0.0,-0.018495789273393154,346615738537.8,0.0289999999999999,43.39,-0.13491391336779812,0.0,-0.0006072435666971749,-0.00392036423052883
2021-06-03,-0.25667534752013704,0.43460170219481964,-0.0034630070392517357,346615738537.8,0.0289999999999999,43.24,0.04385220673686202,0.0,0.00021691503523147012,0.00028801617278993225
2021-06-04,-0.4056662136467477,0.0,-0.006031101556643208,346615738537.8,0.0289999999999999,42.98,0.18013580929257691,0.0,0.00013012643970729309,-0.006982839309550752
2021-06-07,-1.4353775432421927,0.0,-0.02377981386886488,346615738537.8,0.0289999999999999,41.97,-0.029052203892017507,0.0,-4.337359849738538e-05,0.002006842899389556
2021-06-08,-1.4123565616651905,0.0,-0.023383010641191648,346615738537.8,0.0289999999999999,41.0,-0.06260032735756774,0.0,-0.0018451190994726615,0.0018610231532793372
2021-06-09,0.5915229962835089,0.0,0.011157040303325736,346615738537.8,0.0289999999999999,41.46,0.025517874028263995,0.0,-8.691306526128514e-05,-0.0023926286934437073
2021-06-10,0.08399912240278222,0.0,0.0024090592233930405,346615738537.8,0.0289999999999999,41.56,-0.4790655653750006,0.0,-0.00023904988650306848,0.0003632066448840593
2021-06-11,1.0640850264677593,0.0,0.01930239840744111,346615738537.8,0.0289999999999999,42.37,0.06328485739569059,0.0,-0.0017402658296751979,0.0016879682400022119
2021-06-14,0.1629059932084905,0.0,0.0037691446270744673,346615738537.8,0.0289999999999999,42.53,0.0766596263682905,0.0,-0.0004791045192801122,-0.013270026090779768
2021-06-15,-0.48019170079962925,0.0,-0.0073156668453677135,346615738537.8,0.0289999999999999,42.22,-0.359268979115779,0.0,8.712698763946716e-05,-0.004557250915327923
2021-06-16,-0.12451275977404655,0.0,-0.0011849746617059798,346615738537.8,0.0289999999999999,42.17,0.3250912673629671,0.0,-0.00010890992071233225,-0.003879858032825677
2021-06-17,-0.4007305616705463,0.0,-0.005946027745681777,346615738537.8,0.0289999999999999,41.92,-0.09610659759190852,0.0,0.0006315124933591015,-0.019984341909369926
2021-06-18,0.7823744867919491,0.0,0.01444666925275552,346615738537.8,0.0289999999999999,42.53,-0.2850622436237859,0.0,0.002044234450441941,-0.015645589953130545
2021-06-21,1.1724920791690243,0.0,0.021170966360137662,346615738537.8,0.0289999999999999,43.44,0.835591726745445,0.0,0.0015195921734528384,-0.005853827692216314
2021-06-22,-0.18947368513572135,0.0,-0.002304679517466917,346615738537.8,0.0289999999999999,43.34,-0.7899126642222226,0.0,-0.0009766155624039835,0.002051902083295264
2021-06-23,-0.4048564399979279,0.0,-0.006017143820025347,346615738537.8,0.0289999999999999,43.08,-0.09554312177726042,0.0,2.171293330954283e-05,0.00265506626296998
2021-06-24,-0.19059232612123383,0.0,-0.0023239610738234173,346615738537.8,0.0289999999999999,42.98,0.03555029488275972,0.0,8.684701903067559e-05,-0.003694468644349855
2021-06-25,0.29413594592061076,0.0,0.006031101556643226,346615738537.8,0.0289999999999999,43.24,-0.0977622124140573,0.0,0.0009548197418260092,0.0011399323980519468
2021-06-28,0.27869973066446235,0.0,0.005765033838539605,346615738537.8,0.0289999999999999,43.49,0.2122019084674547,0.0,-0.001171951433049396,-0.002628269372601427
2021-06-29,1.8728169350649058,0.0,0.03324217897588849,346615738537.8,0.0241,44.96,0.9688550064745421,0.0,0.00021713169122337576,-0.0037361830095191477
2021-06-30,-0.44418065329804846,0.0,-0.006694959173423949,346615738537.8,0.0241,44.66,-1.0873443922475785,0.13025252933555398,-8.684701903069404e-05,-0.0025436428305764566
2021-07-01,0.5258873180228112,0.0,0.010025705008292755,346615738537.8,0.0241,45.11,0.0292453404058964,0.0,-0.0001302846721926504,0.004693933779846524
2021-07-02,1.879338622017387,0.0,0.033354590621932474,346615738537.8,0.0241,46.64,0.8234714182282741,0.0,0.0,0.006891240555383146
2021-07-05,0.43967865177441434,0.0,0.008539761548134581,346615738537.8,0.0241,47.04,-0.27772364736641353,0.0,-0.0005864911705697992,0.0001615108508171482
2021-07-06,-3.734298732943373,0.0,-0.06340537654040249,346615738537.8,0.0241,44.15,-0.1054665505585558,0.0,0.00019553527844606646,0.010883428805571551
2021-07-07,2.2373549442445406,0.0,0.03952557128773315,346615738537.8,0.0241,45.93,0.6203463810095603,0.0,6.516993061701289e-05,-0.0028741120938481695
2021-07-08,-0.5122877364433792,0.0,-0.00786889306191089,346615738537.8,0.0241,45.57,-0.7261488298164082,0.0,0.0006297571300107914,0.004723294247843756
2021-07-09,-0.11945612139664967,0.0,-0.0010978154577156564,346615738537.8,0.0241,45.52,0.21562185939755474,0.0,-2.1709162352877166e-05,-0.0032989970466680302
2021-07-12,-2.436314079342245,0.0,-0.041032546854731115,346615738537.8,0.0241,43.69,0.8308858621378349,0.0,-0.00041256365465158296,-0.0009216972021943195
2021-07-13,0.5518773236223866,0.0,0.010473684086624472,346615738537.8,0.0241,44.15,-1.119858213536746,0.0,0.00030401077300886575,0.0035661665717017527
2021-07-14,-1.2640629422071068,0.0,-0.02082693427896139,346615738537.8,0.0241,43.24,0.09751519793472527,0.0,-0.00034744842911965673,0.007023382480812679
2021-07-15,0.0782522847462705,0.0,0.00231000333720546,346615738537.8,0.0241,43.34,0.10931406259035574,0.0,-4.343954302287887e-05,0.0020031063022158983
2021-07-16,0.8869593838149585,0.0,0.01624935627397535,346615738537.8,0.0241,44.05,-0.1719722897167911,0.0,-0.0001520532623784949,-0.0009764906577321257
2021-07-19,-1.482408149934124,0.0,-0.024590461167824176,346615738537.8,0.0241,42.98,0.363850433436595,0.0,0.00047780384889557927,-0.008022488338688148
2021-07-20,1.3708778822079775,0.0,0.024590461167824033,346615738537.8,0.0241,44.05,-0.25297946869392496,0.0,4.342539517784911e-05,0.004232979036838593
2021-07-21,-0.18761999679514024,0.0,-0.0022727282510023442,346615738537.8,0.0241,43.95,0.27713203955146504,0.0,2.1711990447576117e-05,-0.006182544306631431
2021-07-22,1.7890585230854148,0.0,0.031798469544686465,346615738537.8,0.0241,45.37,0.2772395155245028,0.0,-0.00017370912450859758,-0.003136079602927541
2021-07-23,0.6559420222847944,0.0,0.012267404661829538,346615738537.8,0.0241,45.93,0.4184717500026922,0.0,0.0,0.0012268923034479322
2021-07-26,1.9552643131911698,0.0,0.0346632906536972,346615738537.8,0.0241,47.55,-0.15717739504121173,0.0,-0.00010858352798555202,0.0007784615013293949
2021-07-27,-0.36159670511571707,0.0,-0.0052714934935119955,346615738537.8,0.0241,47.3,-0.1423722645972471,0.0,0.0,-0.003521704671151082
2021-07-28,-0.8088309253869735,0.0,-0.012980286515041574,346615738537.8,0.0241,46.69,-0.40286214764257383,0.0,0.0,0.0023786486114999884
2021-07-29,0.8198268166503132,0.0,0.01509221971818518,346615738537.8,0.0264,47.4,0.1038384567273487,0.0,-0.00010859531964849155,0.012709651039702058
2021-07-30,0.31026834982609597,0.0,0.006309169193264756,346615738537.8,0.0264,47.7,0.19800320996993745,0.0,-0.0011953274990209803,-0.0007749653836446611
2021-08-02,0.9211429478904571,0.0,0.016838564362829524,346615738537.8,0.0264,48.51,-0.056821845855562124,0.0,-0.0013491754668744735,-0.006402747276433654
2021-08-03,0.0756417506685578,0.0,0.0022650066308520615,346615738537.8,0.0264,48.62,-0.1700627584222206,0.0,0.0010229289303501751,-0.00261889715915106
2021-08-04,-0.1871720183946994,0.0,-0.002265006630852125,346615738537.8,0.0264,48.51,-0.24676250007984651,0.0,-0.0012189283647570793,0.009278213561900228
2021-08-05,0.5509915194395328,0.0,0.010458415842841419,346615738537.8,0.0264,49.02,-0.12565526894819018,0.0,-0.00021782221437057742,-0.009129479044476144
2021-08-06,-0.05576513386306898,0.0,0.0,346615738537.8,0.0264,49.02,0.3173412536924825,0.0,0.00021782221437047613,-0.0058115610011848316
2021-08-09,0.48611520694008803,0.0,0.009340169424320581,346615738537.8,0.0264,49.48,-0.15131825177293104,0.0,0.00039196046056337076,-0.022569439431527408
2021-08-10,0.11984628480727129,0.0,0.0030269420750624813,346615738537.8,0.0264,49.63,-0.09045912656885813,0.0,-0.0010019822659727677,-0.01493545007376834
2021-08-11,-1.0698937739469387,0.0,-0.017480119877388227,346615738537.8,0.0264,48.77,0.599722788220552,0.0,0.0005228986131605149,0.00924108811592846
2021-08-12,-1.4645477333473143,0.0,-0.02428260848458696,346615738537.8,0.0264,47.6,0.5423595320587513,0.0,-0.004803502685950539,0.0022714021008787394
2021-08-13,0.6829950826811575,0.0,0.012733707180156545,346615738537.8,0.0264,48.21,-0.8420454294087177,0.0,-0.000547315431537925,0.012381662212500165
2021-08-16,0.31609586346563023,0.0,0.006409615658318488,346615738537.8,0.0264,48.52,-0.6406884009694462,0.0,0.0005910877280583771,0.005030766568033039
2021-08-17,-0.5480915289539221,0.0,-0.008486028364487162,346615738537.8,0.0264,48.11,0.3847999314531113,0.0,-0.00024077134499555304,0.003492059957076704
2021-08-18,0.06470026389907611,0.0,0.0020764127061685227,346615738537.8,0.0264,48.21,-0.36188431416067074,0.0,-6.567497457454419e-05,-0.0008133523935330528
2021-08-19,0.25627926396361,0.0,0.0053785814397537095,346615738537.8,0.0264,48.47,0.3328778810184861,0.0,-6.56792880601831e-05,-0.000975781190204852
2021-08-20,-1.1187592880871102,0.0,-0.01832239472426541,346615738537.8,0.0264,47.59,0.4687949699519642,0.0,-0.00015326844998972452,-0.0020718104473190476
2021-08-23,-1.1883032307340073,0.0,-0.01952109517129493,346615738537.8,0.0264,46.67,-0.23553230208091672,0.0,-6.569367043847941e-05,0.010050783068092525
2021-08-24,0.5132674186905354,0.0,0.009808180973915313,346615738537.8,0.0264,47.13,-0.10906611911034692,0.0,4.379625980651892e-05,0.0017196813704555935
2021-08-25,-0.05576513386306898,0.0,0.0,346615738537.8,0.0264,47.13,-0.829766249319203,0.0,-0.00015329530179915068,-0.003575385699424237
2021-08-26,-0.3643293902094191,0.0,-0.005318595666882342,346615738537.8,0.0264,46.88,0.2689246576592237,0.0,-0.0004819382774172092,-0.002753889663860048
2021-08-27,0.3143155259964196,0.0,0.006378928710771642,346615738537.8,0.0264,47.18,0.07527698374154025,0.0,-0.00107424347423819,0.01148163934774187
2021-08-29,-0.05576513386306898,0.0,0.0,346615738537.8,0.0282,47.18,0.0,0.0,0.0,0.0
2021-08-30,0.07934178903490982,0.0,0.002328782676255355,346615738537.8,0.0282,47.29,-0.2378594648725299,0.0,0.00026318675445268164,0.0021961378776937574
2021-08-31,0.06678690730852059,0.0,0.002112379323712659,346615738537.8,0.0282,47.39,0.26711818410251215,0.0,-0.0006580968078516991,-0.0021686563658790377
2021-09-01,-0.05576513386306898,0.0,0.0,346615738537.8,0.0282,47.39,-0.36656454863138105,0.0,0.0004168449287551008,0.0004286138255109323
2021-09-02,-0.05576513386306898,0.0,0.0,346615738537.8,0.0282,47.39,0.0,0.0,-0.0015366044072745802,-0.001473442568663048
2021-09-03,-0.05576513386306898,0.0,0.0,346615738537.8,0.0282,47.39,0.0,0.0,0.0,0.00932078334558378
2021-09-06,1.490456445169076,0.0,0.02665158786586596,346615738537.8,0.0282,48.67,0.8367602208953429,0.0,0.0009441938274880403,-0.002155437856174681
2021-09-07,-0.9204386139000551,0.0,-0.014904022515915709,346615738537.8,0.0282,47.95,-0.3104924830141869,0.0,0.00037304017197454766,-0.001755062656795307
2021-09-08,-0.29825708445965976,0.0,-0.00417973440270808,346615738537.8,0.0282,47.75,-0.4546329739130809,0.0,-0.0009218815815651757,-0.013658652171574236
2021-09-09,0.004952940457262081,0.0,0.0010465725706708953,346615738537.8,0.0282,47.8,-0.04221873692507113,0.0,-6.588121619102629e-05,-0.0007825095646237181
2021-09-10,0.12600874241318716,0.0,0.0031331618320371226,346615738537.8,0.0282,47.95,0.03275047447787311,0.0,-2.1961369951159115e-05,0.001642009166991907
2021-09-13,-0.35903877123197997,0.0,-0.0052274034351516875,346615738537.8,0.0282,47.7,0.1052910736245357,0.0,2.1961369951032037e-05,-0.0030476235212311895
2021-09-14,0.4407749398805185,0.0,0.008558657817066766,346615738537.8,0.0282,48.11,0.4555243079809013,0.0,-4.392322221468062e-05,0.005726735260594091
2021-09-15,0.12483929148544312,0.0,0.0031130044855233728,346615738537.8,0.0282,48.26,-0.40074023844459156,0.0,-2.1962334597057734e-05,-0.0009346596224475838
2021-09-16,0.3157118259363528,0.0,0.006402996160767733,346615738537.8,0.0282,48.57,0.12998241265689575,0.0,-4.392611627944375e-05,-0.00587680415910737
2021-09-17,0.5502458755759366,0.0,0.01044556348505728,346615738537.8,0.0282,49.08,0.5469100668271107,0.0,0.00032939885008251356,-0.01598382383707287
2021-09-19,-0.05576513386306898,0.18081892690941961,0.0,346615738537.8,0.0282,49.08,0.0,0.0,0.0,0.0
2021-09-20,-0.8532091558196856,0.0,-0.01374521589110772,346615738537.8,0.0282,48.41,-0.2750035668394793,0.0,0.00041708284089249137,-0.0005147743167758967
2021-09-21,-0.6096799428680588,0.0,-0.00954760262215558,346615738537.8,0.0282,47.95,0.06550051027871566,0.0,-4.389526590258651e-05,0.008316993436560172
2021-09-22,-0.23753901013932047,0.0,-0.0031331618320370423,346615738537.8,0.0282,47.8,-0.28552159112055053,0.0,-4.389719278155808e-05,0.0030479799929115825
2021-09-23,-0.1164832081834077,0.0,-0.001046572570671027,346615738537.8,0.0282,47.75,-0.3743347565145763,0.0,-0.00032929038220825754,-0.006122164622507907
2021-09-24,-0.3114772508649309,0.0,-0.004407604994691409,346615738537.8,0.0282,47.54,0.03855288926838408,0.0,8.78213713871847e-05,-0.010479120868746238
2021-09-27,-0.4353168846076683,0.0,-0.006542178024022161,346615738537.8,0.0282,47.23,0.06486196778786649,0.0,-4.3909721619456893e-05,0.0018241906307959127
2021-09-28,0.5187170471110668,0.0,0.009902113986269872,346615738537.8,0.0282,47.7,-0.10391706318654602,0.0,0.0005048454292502863,-0.0036916048055913872
2021-09-29,0.06573462722959286,0.0,0.002094241603114685,346615738537.8,0.0206,47.8,-0.16850995032784194,0.0,-0.0007244229629593795,-0.004964433731524821
2021-09-30,-0.17726489495572736,0.0,-0.0020942416031146257,346615738537.8,0.0206,47.7,-0.16641343256550264,0.009612010724735488,0.0,0.010493909393823442
2021-10-01,-0.12878731432465435,0.0,-0.0012586534071961774,346615738537.8,0.0206,47.64,0.05702465694290919,0.0,-0.00015373296614116456,-7.367672357267121e-05
2021-10-04,1.0061235154329558,0.0,0.018303339588750085,346615738537.8,0.0206,48.52,0.7692902228686833,0.0,-2.1963781724839323e-05,0.003767548142476902
2021-10-05,-0.18744315632360345,0.0,-0.0022696801242465697,346615738537.8,0.0206,48.41,-0.4918939553862715,0.0,-2.1964264143104418e-05,-1.693915174410424e-05
2021-10-06,-0.05576513386306898,0.0,0.0,346615738537.8,0.0206,48.41,0.12058719274210677,0.0,0.0017994694227862437,-0.0029687791291989345
2021-10-07,-0.11571772235164685,0.0,-0.0010333782050109515,346615738537.8,0.0206,48.36,-0.04844019677645772,0.0,-0.001711615260638819,0.0009453107351409377
2021-10-08,2.7085451828468776,0.0,0.04764728438237847,346615738537.8,0.0206,50.72,1.7134668806533362,0.0,-4.392611627944375e-05,0.007974007115698425
2021-10-11,0.12696293756291588,0.0,0.0031496089028962013,346615738537.8,0.0206,50.88,-1.285979301383688,0.0,-4.392804586798205e-05,-0.011425599038240862
2021-10-12,-0.1813288349950813,0.0,-0.002164290072563777,346615738537.8,0.0206,50.77,-0.7129010179333255,0.0,-2.1964746582575474e-05,0.004769007152534525
2021-10-13,0.18371204332723903,0.0,0.004127769988666261,346615738537.8,0.0206,50.98,1.0552061648900612,0.0,0.0,0.014879315700673834
2021-10-14,-0.4096274323293252,0.0,-0.006099379460150872,346615738537.8,0.0206,50.67,-0.5721142968999545,0.0,8.785609177826704e-05,0.0025575319315313916
2021-10-15,0.0014556171189026462,0.0,0.0009862906411521168,346615738537.8,0.0206,50.72,-0.06904377572239065,0.0,-0.000131787032346764,-0.0022346999126971303
2021-10-18,0.0013992364309159747,0.0,0.0009853188303326382,346615738537.8,0.0206,50.77,0.28507956993526495,0.0,0.0013828983798170932,-0.01377925471586543
2021-10-19,-0.2847613447982156,0.0,-0.003947113867411337,346615738537.8,0.0206,50.57,-0.38910307800777233,0.0,-0.0013170026926660628,0.007437151848498818
2021-10-20,-0.6438297634515862,0.0,-0.010136229088263459,346615738537.8,0.0206,50.06,0.38223354936449916,0.0,-4.3929975625951554e-05,0.0017626277222378092
2021-10-21,-0.6030361045219577,0.0,-0.009433085502585589,346615738537.8,0.0206,49.59,0.015445344774444958,0.0,-2.196571152524648e-05,0.0005198013693354775
2021-10-22,-0.3489837642766958,0.0,-0.005054089399831864,346615738537.8,0.0206,49.34,-0.12097388031831406,0.0,-2.1966194028224385e-05,0.013657904261785115
2021-10-25,-0.8489781197502474,0.0,-0.013672287255847782,346615738537.8,0.0206,48.67,0.37311998228091514,0.0,-0.00010983820842962018,-0.0022293354338437893
2021-10-26,1.159214679232229,0.0,0.020942109257220214,346615738537.8,0.0206,49.7,-0.4596372637024119,0.0,8.787153187702914e-05,-0.0009285154369547899
2021-10-27,0.7095994682069624,0.0,0.013192276073563264,346615738537.8,0.0206,50.36,0.22618897128295443,0.0,0.0001317928218749972,-0.005055611286954012
2021-10-28,-0.17108243423819103,0.0,-0.001987677060700321,346615738537.8,0.0206,50.26,-0.34689295788602414,0.0,-8.785995129428003e-05,0.006155365749148654
2021-10-29,-0.7058124355579827,0.0,-0.011204599012863019,346615738537.8,0.0177,49.7,0.37067630169337984,0.0,-0.00028559816532539126,-0.004983426611386494
2021-11-01,-0.7249860600087674,0.0,-0.011535086922026122,346615738537.8,0.0177,49.13,0.18111771555559167,0.0,6.59145089058641e-05,-0.002940778006111293
2021-11-02,0.13286698424969517,0.0,0.0032513745367294634,346615738537.8,0.0177,49.29,-0.303090697804626,0.0,4.394059232627721e-05,0.00039520082003664667
2021-11-03,-0.05576513386306898,0.0,0.0,346615738537.8,0.0177,49.29,0.23959279105004042,0.0,-0.00019774787210823482,-0.004735974579095222
2021-11-04,-0.12643032495962714,0.0,-0.0012180269471772616,346615738537.8,0.0177,49.23,-0.41980193450335945,0.0,-0.001341322833173869,0.006042920766013124
2021-11-05,0.9142116391308289,0.0,0.01671909223351911,346615738537.8,0.0177,50.06,0.20862891078509488,0.0,-0.0014753324926006053,0.010697003768181206
2021-11-08,-0.18338787543699508,0.0,-0.002199780909065611,346615738537.8,0.0177,49.95,-0.2511959308284627,0.0,-0.0002203856758231346,0.004564489455769331
2021-11-09,-0.651166647062912,0.0,-0.010262691945127274,346615738537.8,0.0177,49.44,0.08948181071967226,0.0,-0.0006835044197791842,0.003360649718529054
2021-11-10,0.30687332000346434,0.0,0.006250650455166598,346615738537.8,0.0177,49.75,-0.14772465128839216,0.0,-8.822815807382354e-05,0.019245389741925814
2021-11-11,-0.6653561059497213,0.0,-0.010507269834492655,346615738537.8,0.0177,49.23,0.28721097431332787,0.0,-0.00037505653865348046,-0.0012583501211986265
2021-11-12,1.1455361669613362,0.0,0.020706338345336923,346615738537.8,0.0177,50.26,0.0541564990133938,0.0,0.00013238895895422624,0.0012529987931327018
2021-11-15,-0.47281567774603717,0.0,-0.007188529357973109,346615738537.8,0.0177,49.9,-0.16008262554602745,0.0,0.0,0.0010055466367191643
2021-11-16,0.5341755192455366,0.0,0.010168565337066405,346615738537.8,0.0177,50.41,0.6080056700129176,0.0,-0.00030893483927327774,0.0036446436660286944
2021-11-17,-0.05576513386306898,0.0,0.0,346615738537.8,0.0177,50.41,-1.0837779095151474,0.0,2.2069939639655867e-05,-0.004848209575486773
2021-11-18,-1.1243604194487546,0.0,-0.018418939130744695,346615738537.8,0.0177,49.49,0.5248891403360433,0.0,0.00041923633407144707,0.0015884012634723708
2021-11-19,-0.7752992114787042,0.0,-0.01240231410045484,346615738537.8,0.0177,48.88,0.21313855562530085,0.0,0.0,-0.0029595558188545007
2021-11-22,-0.24598207382855983,0.0,-0.003278691461698347,346615738537.8,0.0177,48.72,-0.3958991115083987,0.0,0.0004411116083876297,-0.008758551380851893
2021-11-23,0.9125702719311706,0.0,0.016690800659571976,346615738537.8,0.0177,49.54,-0.3724261521801789,0.0,0.00022048285835103015,-0.020202817662340927
2021-11-24,0.7236109349575534,0.0,0.013433785985400596,346615738537.8,0.0177,50.21,0.7538331388992319,0.0,0.0006611570488775347,-0.008582935130481733
2021-11-25,1.1789101115362317,0.0,0.021281591354562892,346615738537.8,0.0177,51.29,0.8081640634061327,0.0,-0.0002203371166785997,-0.0007570992328594929
2021-11-26,-0.7041237175368918,0.0,-0.011175491272206635,346615738537.8,0.0177,50.72,-1.0112091817302715,0.0,-0.0002203856758231346,0.011148054082607087
2021-11-29,-0.5266497743853096,0.0,-0.008116445625743204,346615738537.8,0.021,50.31,-0.0016043320396913606,0.0,0.0004407227925016074,-0.008839579848247545
2021-11-30,-0.6468843922064575,0.0,-0.010188880472620038,346615738537.8,0.021,49.8,0.2515764221673559,0.0,0.0013650075873884032,0.0053086975428405635
2021-12-01,0.5929841229785113,0.0,0.011182225145539227,346615738537.8,0.021,50.36,-0.7141615752638882,0.0,-0.0004841442844506869,-0.008090650040860502
2021-12-02,-0.6462945015061587,0.0,-0.010178712768299087,346615738537.8,0.021,49.85,-0.2753012007621199,0.0,0.0008800880656072492,-0.006271014687895342
2021-12-03,-1.0772226600121189,0.0,-0.017606444883825748,346615738537.8,0.021,48.98,0.746230769828189,0.0,0.0053737037794707,0.0016022322630332262
2021-12-06,-0.663019903309744,0.0,-0.010467001666737037,346615738537.8,0.021,48.47,0.1748966042569385,0.0,0.011634992342044391,0.0008001544780928405
2021-12-07,0.8468579281762108,0.0,0.015558143912824495,346615738537.8,0.021,49.23,-0.5006290875550822,0.0,-0.00021623959431221222,8.389519816772356e-05
2021-12-08,-0.2919393444736411,0.0,-0.004070838106967293,346615738537.8,0.021,49.03,-0.30946598580328594,0.0,-0.001731602164277935,0.003115910964668568
2021-12-09,0.7900000488341486,0.0,0.01457810794145983,346615738537.8,0.021,49.75,-0.06971090317158896,0.0,-0.003580927270723594,-0.003099132769610557
2021-12-10,-0.7833230329659259,0.0,-0.012540617424044833,346615738537.8,0.021,49.13,0.15534392019109738,0.0,0.003364266019740539,0.000793846057924281
2021-12-13,0.062201793153138216,0.0,0.002033347589552222,346615738537.8,0.021,49.23,-0.25355832324157807,0.0,-0.0010189371416954149,0.0012900525349335795
2021-12-14,-0.23280559690424416,0.0,-0.0030515739273985275,346615738537.8,0.021,49.08,0.24010617853378913,0.0,-0.0011502611058499812,-0.0011391812529958003
2021-12-15,0.062321849135676254,0.0,0.0020354169453359115,346615738537.8,0.021,49.18,-0.3476661538631554,0.0,0.0021691982475453135,-0.0048728945581590815
2021-12-16,-0.2921799464132441,0.0,-0.004074985264024847,346615738537.8,0.021,48.98,0.4318338233693421,0.0,-0.0006502655480028692,0.010328056347715643
2021-12-17,0.4865556769496589,0.0,0.009347761625413587,346615738537.8,0.021,49.44,-0.07754916585480007,0.0,-0.0010847164530327106,0.008356070490324965
2021-12-20,-0.4206845790994016,0.0,-0.006289966968878391,346615738537.8,0.021,49.13,-0.12197983442295254,0.0,-0.002172969129688965,-0.005697800684050912
2021-12-21,-0.42299444701288996,0.0,-0.00632978121574294,346615738537.8,0.021,48.82,0.08682341397692821,0.0,-0.0021123011240125754,-0.0019250138393243658
2021-12-22,-0.17472378681380818,0.0,-0.002050441563172473,346615738537.8,0.021,48.72,0.40669303919882765,0.0,0.0020035286215939105,0.0023738356895217313
2021-12-23,-1.16178341102534,0.0,-0.019063983904231325,346615738537.8,0.021,47.8,0.14455244843701823,0.0,-0.00010878433516300044,0.0032576111105662936
2021-12-24,0.3192751787878557,0.0,0.006464416213952064,346615738537.8,0.021,48.11,-0.48649908556273613,0.0,-0.0010884947194242673,0.0009272240241322484
2021-12-27,0.3767446617257604,0.0,0.007454994145922323,346615738537.8,0.021,48.47,-0.4022260685742636,0.0,-0.0050880693257160485,0.0005735652753176447
2021-12-28,-0.05576513386306898,0.0,0.0,346615738537.8,0.021,48.47,-0.33581729176430836,0.0,0.0022524255890060342,0.00383003076572822
2021-12-29,-0.6210764153638094,0.0,-0.009744038949393713,346615738537.8,0.0181,48.0,0.4749709999450785,0.0,-0.0020772980738367375,-0.006911288898078471
2021-12-30,-0.05576513386306898,0.0,0.0,346615738537.8,0.0181,48.0,-0.11783784969975507,0.0,-0.00010945110282914013,0.005119163871270818
